Id,CreatedDate,Status,ContractID,OpportunityId,Opportunity_StageName,Opportunity_TenancyId,Opportunity_Tenancy_status
a0sNz000000hbQvIAI,2024-04-02T14:49:45.000+0000,Signed,800Nz00000Aad3WIAR,006Nz000009lzquIAA,Closed Won,,
a0sNz000000hk2nIAA,2024-04-03T08:16:56.000+0000,Signed,800Nz00000Ac9mDIAR,006Nz0000099F7XIAU,Closed Won,,
a0sNz000000hkSbIAI,2024-04-03T08:35:46.000+0000,Signed,800Nz00000AcDkwIAF,006Nz000009PwN2IAK,Closed Won,,
a0sNz000000hlA9IAI,2024-04-03T08:52:16.000+0000,Signed,800Nz00000AcIuKIAV,006Nz000009PdNaIAK,Closed Won,,
a0sNz000000hm4bIAA,2024-04-03T09:25:07.000+0000,Signed,800Nz00000AcZiAIAV,006Nz000009P3S9IAK,Closed Won,,
a0sNz000000hm7qIAA,2024-04-03T09:53:22.000+0000,Pre-Send,800Nz00000AcUloIAF,006Nz0000091aFbIAI,Closed Won,,
a0sNz000000hnBxIAI,2024-04-03T09:45:01.000+0000,Signed,800Nz00000AO892IAD,006Nz000009aCFDIA2,Closed Won,,
a0sNz000000hnDZIAY,2024-04-03T09:46:28.000+0000,Cancelled / Declined,800Nz00000Acco7IAB,006Nz000008nZL0IAM,Closed Won,,
a0sNz000000hnlRIAQ,2024-04-03T09:56:29.000+0000,Expired,800Nz00000AcUloIAF,006Nz0000091aFbIAI,Closed Won,,
a0sNz000000hoZRIAY,2024-04-03T10:11:43.000+0000,Signed,800Nz00000Acks8IAB,006Nz0000093wTjIAI,Closed Won,,
a0sNz000000hoeHIAQ,2024-04-03T10:16:22.000+0000,Signed,800Nz00000AcfR6IAJ,006Nz000008kQapIAE,Closed Won,,
a0sNz000000hokjIAA,2024-04-03T10:27:11.000+0000,Signed,800Nz00000AcWe9IAF,006Nz000009XEtRIAW,Closed Won,,
a0sNz000000houPIAQ,2024-04-03T10:40:32.000+0000,Signed,800Nz00000AcpLXIAZ,006Nz000009VVlVIAW,Closed Won,,
a0sNz000000ht2sIAA,2024-04-03T13:48:03.000+0000,Signed,800Nz00000AdOERIA3,006Nz000009EMOZIA4,Closed Won,,
a0sNz000000hthCIAQ,2024-04-03T13:54:21.000+0000,Signed,800Nz00000Ad7giIAB,006Nz000008AdBgIAK,Closed Won,,
a0sNz000000hugTIAQ,2024-04-03T14:22:28.000+0000,Signed,800Nz00000AdG8xIAF,006Nz000009EL12IAG,Closed Won,,
a0sNz000000hwojIAA,2024-04-03T15:16:40.000+0000,Signed,800Nz00000AdVfnIAF,006Nz000009XFJFIA4,Closed Won,,
a0sNz000000hwrxIAA,2024-04-03T15:19:49.000+0000,Signed,800Nz00000AdZOQIA3,006Nz0000092KrtIAE,Closed Won,,
a0sNz000000i2cPIAQ,2024-04-04T08:13:51.000+0000,Signed,800Nz00000AfE4UIAV,006Nz000009EqJLIA0,Closed Won,,
a0sNz000000i2fdIAA,2024-04-04T08:14:44.000+0000,Signed,800Nz00000Af0WIIAZ,006Nz00000923mIIAQ,Closed Won,,
a0sNz000000i2irIAA,2024-04-04T08:17:31.000+0000,Signed,800Nz00000AfAguIAF,006Nz000009Xi3XIAS,Closed Won,,
a0sNz000000i33pIAA,2024-04-04T08:33:21.000+0000,Signed,800Nz00000Af5vxIAB,006Nz000009E6gJIAS,Closed Won,,
a0sNz000000i3obIAA,2024-04-04T09:09:20.000+0000,Signed,800Nz00000AfILAIA3,006Nz000009ZkJ1IAK,Closed Won,,
a0sNz000000i4XlIAI,2024-04-04T09:32:58.000+0000,Signed,800Nz00000Afcl7IAB,006Nz000009Wsw9IAC,Closed Won,,
a0sNz000000i4cbIAA,2024-04-04T09:37:46.000+0000,Signed,800Nz00000AfOs0IAF,006Nz000009WyZ7IAK,Closed Won,,
a0sNz000000i4r7IAA,2024-04-04T09:47:13.000+0000,Signed,800Nz00000AfeLXIAZ,006Nz000009Jq0vIAC,Closed Won,,
a0sNz000000i5nBIAQ,2024-04-04T10:21:21.000+0000,Signed,800Nz00000AfYxvIAF,006Nz000009cFfEIAU,Closed Won,,
a0sNz000000i5onIAA,2024-04-04T10:22:56.000+0000,Signed,800Nz00000Afk4MIAR,006Nz0000093qcrIAA,Closed Won,,
a0sNz000000i6CzIAI,2024-04-04T10:35:57.000+0000,Cancelled / Declined,800Nz00000AfWj2IAF,006Nz000008nfiCIAQ,Closed Won,,
a0sNz000000i9Z3IAI,2024-04-04T13:45:51.000+0000,Expired,800Nz00000Ag4krIAB,006Nz000009osXuIAI,Closed Won,,
a0sNz000000iBqzIAE,2024-04-04T15:20:19.000+0000,Signed,800Nz00000AgfcCIAR,006Nz000009Kim6IAC,Closed Won,,
a0sNz000000iCK1IAM,2024-04-04T15:56:26.000+0000,Signed,800Nz00000Agt8rIAB,006Nz000009Mn1nIAC,Closed Won,,
a0sNz000000iHgHIAU,2024-04-05T08:28:10.000+0000,Signed,800Nz00000AiL2zIAF,006Nz0000091FCmIAM,Closed Won,,
a0sNz000000iHraIAE,2024-04-05T09:07:13.000+0000,Signed,800Nz00000AiHXLIA3,006Nz000009EQgfIAG,Closed Won,,
a0sNz000000iJlJIAU,2024-04-05T09:55:10.000+0000,Signed,800Nz00000AiZqnIAF,006Nz000009UnUMIA0,Closed Won,,
a0sNz000000iN49IAE,2024-04-05T12:58:35.000+0000,Signed,800Nz00000Aj63WIAR,006Nz000009taVVIAY,Closed Won,,
a0sNz000000iNKHIA2,2024-04-05T13:19:13.000+0000,Signed,800Nz00000Aj9hLIAR,006Nz0000091lXZIAY,Closed Won,,
a0sNz000000iOZhIAM,2024-04-05T14:30:57.000+0000,Signed,800Nz00000AjDRgIAN,006Nz000009DWkvIAG,Closed Won,,
a0sNz000000iOeXIAU,2024-04-05T14:39:18.000+0000,Signed,800Nz00000AjQbhIAF,006Nz000009txBxIAI,Closed Won,,
a0sNz000000iOxtIAE,2024-04-05T14:48:54.000+0000,Pre-Send,800Nz00000AjK1oIAF,006Nz000009njy7IAA,Closed Won,,
a0sNz000000iP2jIAE,2024-04-05T14:53:25.000+0000,Signed,800Nz00000AjK1oIAF,006Nz000009njy7IAA,Closed Won,,
a0sNz000000iPHFIA2,2024-04-05T15:06:57.000+0000,Expired,800Nz00000A1jtVIAR,006Nz000008D5y9IAC,Closed Won,,
a0sNz000000idC9IAI,2024-04-08T08:28:59.000+0000,Signed,800Nz00000Ao55BIAR,006Nz000008zAsHIAU,Closed Won,,
a0sNz000000ie3NIAQ,2024-04-08T08:37:18.000+0000,Signed,800Nz00000Ao6vhIAB,006Nz000009dJC8IAM,Closed Won,,
a0sNz000000ieHtIAI,2024-04-08T08:55:07.000+0000,Expired,800Nz00000Ao86NIAR,006Nz000009y7uHIAQ,Closed Won,,
a0sNz000000ieg5IAA,2024-04-08T09:18:19.000+0000,Signed,800Nz00000Ao4dsIAB,006Nz000009yAP8IAM,Closed Won,,
a0sNz000000ieplIAA,2024-04-08T09:27:37.000+0000,Signed,800Nz00000AnqfmIAB,006Nz000009xvmjIAA,Closed Won,,
a0sNz000000ifCLIAY,2024-04-08T09:44:10.000+0000,Signed,800Nz00000AoGwiIAF,006Nz000009tbRaIAI,Closed Won,,
a0sNz000000igYDIAY,2024-04-08T10:56:24.000+0000,Signed,800Nz00000AoNK9IAN,006Nz000008nfiCIAQ,Closed Won,,
a0sNz000000ihCXIAY,2024-04-08T11:16:53.000+0000,Draft,800Nz00000AoXWPIA3,006Nz000009N6NiIAK,Closed Won,,
a0sNz000000ihMDIAY,2024-04-08T11:20:20.000+0000,Signed,800Nz00000AobpxIAB,006Nz000009N6NiIAK,Closed Won,,
a0sNz000000ihUIIAY,2024-04-08T12:30:15.000+0000,Signed,800Nz00000AoghZIAR,006Nz000009d9j3IAA,Closed Won,,
a0sNz000000ihvhIAA,2024-04-08T12:07:01.000+0000,Signed,800Nz00000AofFNIAZ,006Nz000009jL4wIAE,Closed Won,,
a0sNz000000ii5NIAQ,2024-04-08T12:13:18.000+0000,Signed,800Nz00000AopRVIAZ,006Nz000009jMbwIAE,Closed Won,,
a0sNz000000iiWnIAI,2024-04-08T12:42:11.000+0000,Signed,800Nz00000AokQHIAZ,006Nz000009lQgFIAU,Closed Won,,
a0sNz000000iierIAA,2024-04-08T12:57:10.000+0000,Signed,800Nz00000Aol6FIAR,006Nz000009Q13KIAS,Closed Won,,
a0sNz000000iimvIAA,2024-04-08T13:05:38.000+0000,Signed,800Nz00000Ap9l3IAB,006Nz000009yd4cIAA,Closed Won,,
a0sNz000000ijavIAA,2024-04-08T13:29:39.000+0000,Signed,800Nz00000Ap6dfIAB,006Nz000009ywyTIAQ,Closed Won,,
a0sNz000000ijvtIAA,2024-04-08T13:46:21.000+0000,Cancelled / Declined,800Nz00000Ap8HAIAZ,006Nz000009WceWIAS,Closed Won,,
a0sNz000000ik8nIAA,2024-04-08T13:59:02.000+0000,Signed,800Nz00000Ap6QiIAJ,006Nz000009EebYIAS,Closed Won,,
a0sNz000000ikFFIAY,2024-04-08T14:08:11.000+0000,Signed,800Nz00000ApGWSIA3,006Nz000009YFp4IAG,Closed Won,,
a0sNz000000ikK5IAI,2024-04-08T14:11:52.000+0000,Signed,800Nz00000ApLJDIA3,006Nz000009cdftIAA,Closed Won,,
a0sNz000000ikLhIAI,2024-04-08T14:12:42.000+0000,Signed,800Nz00000ApJkQIAV,006Nz000009z8hpIAA,Closed Won,,
a0sNz000000ikaDIAQ,2024-04-08T14:16:55.000+0000,Signed,800Nz00000Ap0YNIAZ,006Nz000009dIj9IAE,Closed Won,,
a0sNz000000imAbIAI,2024-04-08T15:48:22.000+0000,Pre-Send,800Nz00000ApazqIAB,006Nz000009dA8oIAE,Closed Won,,
a0sNz000000imQjIAI,2024-04-08T15:51:41.000+0000,Signed,800Nz00000ApazqIAB,006Nz000009dA8oIAE,Closed Won,,
a0sNz000000itdVIAQ,2024-04-09T09:08:28.000+0000,Signed,800Nz00000ArQwHIAV,006Nz000008yxDYIAY,Closed Won,,
a0sNz000000iuJSIAY,2024-04-09T10:06:37.000+0000,Signed,800Nz00000AHFpiIAH,006Nz000008TNj0IAG,Closed Won,,
a0sNz000000iuMfIAI,2024-04-09T09:52:07.000+0000,Pre-Send,800Nz00000ArQEtIAN,006Nz000008nZL0IAM,Closed Won,,
a0sNz000000iuXxIAI,2024-04-09T09:59:56.000+0000,Signed,800Nz00000ArUv7IAF,006Nz000008nZL0IAM,Closed Won,,
a0sNz000000iumTIAQ,2024-04-09T10:28:20.000+0000,Signed,800Nz00000ArXMcIAN,006Nz0000096ru8IAA,Closed Won,,
a0sNz000000iurJIAQ,2024-04-09T10:31:50.000+0000,Expired,800Nz00000A1sWsIAJ,006Nz000009DogCIAS,Closed Won,,
a0sNz000000iuzNIAQ,2024-04-09T10:35:11.000+0000,Signed,800Nz000009zarDIAQ,006Nz000008qVb4IAE,Closed Won,,
a0sNz000000iwMrIAI,2024-04-09T11:09:41.000+0000,Draft,800Nz000008ySBSIA2,006Nz000007hZuXIAU,Closed Won,,
a0sNz000000iwRhIAI,2024-04-09T11:13:59.000+0000,Signed,800Nz000008ySBSIA2,006Nz000007hZuXIAU,Closed Won,,
a0sNz000000iyEzIAI,2024-04-09T13:00:50.000+0000,Signed,800Nz00000AroNhIAJ,006Nz000009UudvIAC,Closed Won,,
a0sNz000000iyGbIAI,2024-04-09T13:05:13.000+0000,Expired,800Nz00000Arrn5IAB,006Nz000009o7M6IAI,Closed Won,,
a0sNz000000iyIDIAY,2024-04-09T13:06:56.000+0000,Draft,800Nz00000As1KmIAJ,006Nz000009ZvmDIAS,Closed Won,,
a0sNz000000iyN3IAI,2024-04-09T13:07:54.000+0000,Signed,800Nz00000As1KmIAJ,006Nz000009ZvmDIAS,Closed Won,,
a0sNz000000iyOfIAI,2024-04-09T13:10:48.000+0000,Signed,800Nz00000ArxdqIAB,006Nz000009bwF7IAI,Closed Won,,
a0sNz000000iz2zIAA,2024-04-09T13:33:20.000+0000,Draft,800Nz00000Arw9sIAB,006Nz000009wcu9IAA,Closed Won,,
a0sNz000000iz6DIAQ,2024-04-09T13:35:45.000+0000,Expired,800Nz00000Arw9sIAB,006Nz000009wcu9IAA,Closed Won,,
a0sNz000000izFtIAI,2024-04-09T13:40:09.000+0000,Signed,800Nz00000As7jXIAR,006Nz000009DrZDIA0,Closed Won,,
a0sNz000000izKjIAI,2024-04-09T13:47:11.000+0000,Signed,800Nz00000As0DWIAZ,006Nz000009MfP8IAK,Closed Won,,
a0sNz000000izW1IAI,2024-04-09T13:53:46.000+0000,Signed,800Nz00000As3CzIAJ,006Nz000008tyyGIAQ,Closed Won,,
a0sNz000000izasIAA,2024-04-09T14:08:00.000+0000,Signed,800Nz00000As352IAB,006Nz000009JIAcIAO,Closed Won,,
a0sNz000000izhJIAQ,2024-04-09T14:01:56.000+0000,Signed,800Nz00000AsGBhIAN,006Nz000009UIDhIAO,Closed Won,,
a0sNz000000j2s5IAA,2024-04-09T15:59:54.000+0000,Signed,800Nz00000AsLmtIAF,006Nz000009eeKwIAI,Closed Won,,
a0sNz000000j7oYIAQ,2024-04-10T09:25:30.000+0000,Signed,800Nz00000Arrn5IAB,006Nz000009o7M6IAI,Closed Won,,
a0sNz000000jAODIA2,2024-04-10T08:48:18.000+0000,Signed,800Nz00000AtxszIAB,006Nz000009UMxCIAW,Closed Won,,
a0sNz000000jBAbIAM,2024-04-10T09:14:34.000+0000,Signed,800Nz00000Au1a5IAB,006Nz000008gl9FIAQ,Closed Won,,
a0sNz000000jBk5IAE,2024-04-10T09:44:48.000+0000,Draft,800Nz00000Au1IMIAZ,006Nz00000A3FeNIAV,Closed Won,,
a0sNz000000jBnJIAU,2024-04-10T09:45:39.000+0000,Signed,800Nz00000Au1IMIAZ,006Nz00000A3FeNIAV,Closed Won,,
a0sNz000000jBovIAE,2024-04-10T09:46:37.000+0000,Signed,800Nz00000AtxrRIAR,006Nz000009qV8zIAE,Closed Won,,
a0sNz000000jCufIAE,2024-04-10T10:45:50.000+0000,Pre-Send,800Nz00000AuNqbIAF,006Nz000009y1H4IAI,Closed Won,,
a0sNz000000jDQvIAM,2024-04-10T11:15:33.000+0000,Signed,800Nz00000AuF0TIAV,006Nz000009l7KDIAY,Closed Won,,
a0sNz000000jFvlIAE,2024-04-10T13:33:33.000+0000,Expired,800Nz00000Aukk2IAB,006Nz00000958B5IAI,Closed Won,,
a0sNz000000jGLZIA2,2024-04-10T13:44:59.000+0000,Signed,800Nz00000AuqO0IAJ,006Nz000008kFfPIAU,Closed Won,,
a0sNz000000jIiLIAU,2024-04-10T15:04:51.000+0000,Signed,800Nz00000Av3wKIAR,006Nz000008qyRhIAI,Closed Won,,
a0sNz000000jOUPIA2,2024-04-11T08:04:11.000+0000,Signed,800Nz00000AwFsPIAV,006Nz000009EuGUIA0,Closed Won,,
a0sNz000000jOfhIAE,2024-04-11T08:09:33.000+0000,Signed,800Nz00000AwQHUIA3,006Nz00000A4PjdIAF,Closed Won,,
a0sNz000000jPQTIA2,2024-04-11T08:47:01.000+0000,Expired,800Nz00000AwcDfIAJ,006Nz000008lJsFIAU,Closed Won,,
a0sNz000000jPv7IAE,2024-04-11T09:10:44.000+0000,Signed,800Nz00000AwiW1IAJ,006Nz000009UrPtIAK,Closed Won,,
a0sNz000000jQ6PIAU,2024-04-11T09:14:12.000+0000,Signed,800Nz00000AwY5KIAV,006Nz000009y6OxIAI,Closed Won,,
a0sNz000000jRSIIA2,2024-04-11T10:34:14.000+0000,Signed,800Nz00000Ax0FyIAJ,006Nz000009u6K5IAI,Closed Won,,
a0sNz000000jRnFIAU,2024-04-11T10:45:45.000+0000,Signed,800Nz00000AwhQUIAZ,006Nz000009tNoPIAU,Closed Won,,
a0sNz000000jRs5IAE,2024-04-11T10:47:46.000+0000,Signed,800Nz00000Ax0RJIAZ,006Nz000009qYq1IAE,Closed Won,,
a0sNz000000jWWnIAM,2024-04-11T13:24:41.000+0000,Signed,800Nz00000AxLcMIAV,006Nz000009WceWIAS,Closed Won,,
a0sNz000000jdWfIAI,2024-04-11T14:33:17.000+0000,Signed,800Nz00000Arw9sIAB,006Nz000009wcu9IAA,Closed Won,,
a0sNz000000jeCbIAI,2024-04-11T15:03:19.000+0000,Signed,800Nz00000AxSyjIAF,006Nz000009llRKIAY,Closed Won,,
a0sNz000000jjLyIAI,2024-04-12T10:18:03.000+0000,Signed,800Nz00000AZNyVIAX,006Nz000009NM4KIAW,Closed Won,,
a0sNz000000jlM9IAI,2024-04-12T09:59:13.000+0000,Signed,800Nz00000AzRDrIAN,006Nz000009MBFqIAO,Closed Won,,
a0sNz000000jm25IAA,2024-04-12T10:17:52.000+0000,Signed,800Nz00000Azg1OIAR,006Nz000009o9HRIAY,Closed Won,,
a0sNz000000jmJpIAI,2024-04-12T10:30:06.000+0000,Signed,800Nz00000AzFuFIAV,006Nz000009WlOPIA0,Closed Won,,
a0sNz000000jn4bIAA,2024-04-12T10:43:38.000+0000,Signed,800Nz00000Aze1LIAR,006Nz000008bzXlIAI,Closed Won,,
a0sNz000000jnHVIAY,2024-04-12T10:51:35.000+0000,Signed,800Nz00000Azl4JIAR,006Nz000009l2fVIAQ,Closed Won,,
a0sNz000000jnZFIAY,2024-04-12T11:12:14.000+0000,Cancelled / Declined,800Nz00000AzooYIAR,006Nz000009d6TPIAY,Closed Won,,
a0sNz000000joyLIAQ,2024-04-12T12:58:21.000+0000,Draft,800Nz00000AzqlfIAB,006Nz000009lElVIAU,Closed Won,,
a0sNz000000jp1ZIAQ,2024-04-12T13:00:35.000+0000,Signed,800Nz00000AzqlfIAB,006Nz000009lElVIAU,Closed Won,,
a0sNz000000jp6PIAQ,2024-04-12T13:36:30.000+0000,Signed,800Nz00000B08AYIAZ,006Nz000009oZVGIA2,Closed Won,,
a0sNz000000jpPlIAI,2024-04-12T14:03:19.000+0000,Signed,800Nz00000B07OGIAZ,006Nz000009m4H8IAI,Closed Won,,
a0sNz000000jpRNIAY,2024-04-12T14:09:57.000+0000,Cancelled / Declined,800Nz00000AzlfcIAB,006Nz00000A36sqIAB,Closed Won,,
a0sNz000000k0JZIAY,2024-04-15T08:15:14.000+0000,Signed,800Nz00000AuNqbIAF,006Nz000009y1H4IAI,Closed Won,,
a0sNz000000k0MnIAI,2024-04-15T08:19:32.000+0000,Signed,800Nz00000AcUloIAF,006Nz0000091aFbIAI,Closed Won,,
a0sNz000000k4jlIAA,2024-04-15T09:40:44.000+0000,Signed,800Nz00000B58y3IAB,006Nz0000096XFRIA2,Closed Won,,
a0sNz000000k51VIAQ,2024-04-15T09:43:50.000+0000,Signed,800Nz00000B5FxlIAF,006Nz00000ADLX7IAP,Closed Won,,
a0sNz000000k7WLIAY,2024-04-15T10:14:39.000+0000,Draft,800Nz00000B5MG5IAN,006Nz00000A36sqIAB,Closed Won,,
a0sNz000000k7XxIAI,2024-04-15T10:15:21.000+0000,Signed,800Nz00000B5MG5IAN,006Nz00000A36sqIAB,Closed Won,,
a0sNz000000k7bBIAQ,2024-04-15T10:16:01.000+0000,Signed,800Nz00000B5F6hIAF,006Nz000009qbHiIAI,Closed Won,,
a0sNz000000kBoTIAU,2024-04-15T13:30:55.000+0000,Pre-Send,800Nz00000B5vIkIAJ,006Nz00000A0RQiIAN,Closed Won,,
a0sNz000000kCKjIAM,2024-04-15T13:35:02.000+0000,Pre-Send,800Nz00000B5vIkIAJ,006Nz00000A0RQiIAN,Closed Won,,
a0sNz000000kCSnIAM,2024-04-15T13:39:20.000+0000,Signed,800Nz00000B5vIkIAJ,006Nz00000A0RQiIAN,Closed Won,,
a0sNz000000kCnlIAE,2024-04-15T13:51:34.000+0000,Signed,800Nz00000B62SFIAZ,006Nz000009d6TPIAY,Closed Won,,
a0sNz000000kEsnIAE,2024-04-15T15:00:49.000+0000,Signed,800Nz00000B6AKxIAN,006Nz000008gl9FIAQ,Closed Won,,
a0sNz000000kFKDIA2,2024-04-15T15:15:41.000+0000,Signed,800Nz00000B6EoOIAV,006Nz000009qWReIAM,Closed Won,,
a0sNz000000kJviIAE,2024-04-16T08:19:02.000+0000,Signed,800Nz00000B7FNaIAN,006Nz000009ULEnIAO,Closed Won,,
a0sNz000000kLflIAE,2024-04-16T08:33:44.000+0000,Signed,800Nz00000B7mugIAB,006Nz00000A1JakIAF,Closed Won,,
a0sNz000000kM0jIAE,2024-04-16T08:57:11.000+0000,Signed,800Nz00000B85kAIAR,006Nz000009Y1uBIAS,Closed Won,,
a0sNz000000kMS9IAM,2024-04-16T09:10:26.000+0000,Signed,800Nz00000B7zrjIAB,006Nz000009UdDOIA0,Closed Won,,
a0sNz000000kMVNIA2,2024-04-16T09:13:24.000+0000,Signed,800Nz00000B7z76IAB,006Nz00000A84FEIAZ,Closed Won,,
a0sNz000000kS2vIAE,2024-04-16T11:28:56.000+0000,Expired,800Nz00000B8ZqHIAV,006Nz00000A3cz3IAB,Closed Won,,
a0sNz000000kSNtIAM,2024-04-16T11:48:56.000+0000,Signed,800Nz00000B8ZLgIAN,006Nz000009nuANIAY,Closed Won,,
a0sNz000000kU37IAE,2024-04-16T13:09:31.000+0000,Signed,800Nz00000B8o7tIAB,006Nz000009xzOuIAI,Closed Won,,
a0sNz000000kUCnIAM,2024-04-16T13:26:34.000+0000,Signed,800Nz00000B8srQIAR,006Nz00000AGVlHIAX,Closed Won,,
a0sNz000000kVNNIA2,2024-04-16T13:47:32.000+0000,Signed,800Nz00000B8rPCIAZ,006Nz00000A0mRvIAJ,Closed Won,,
a0sNz000000kYBZIA2,2024-04-16T15:36:09.000+0000,Signed,800Nz00000B9AbRIAV,006Nz00000A41cZIAR,Closed Won,,
a0sNz000000kmBJIAY,2024-04-17T08:46:53.000+0000,Draft,800Nz00000B8ZqHIAV,006Nz00000A3cz3IAB,Closed Won,,
a0sNz000000kmXtIAI,2024-04-17T08:50:05.000+0000,Signed,800Nz00000B8ZqHIAV,006Nz00000A3cz3IAB,Closed Won,,
a0sNz000000kmhZIAQ,2024-04-17T09:00:15.000+0000,Signed,800Nz00000BAojiIAD,006Nz000009r6DNIAY,Closed Won,,
a0sNz000000kpE1IAI,2024-04-17T10:07:00.000+0000,Signed,800Nz00000BBCHNIA5,006Nz000008yq3xIAA,Closed Won,,
a0sNz000000kpdqIAA,2024-04-17T11:28:39.000+0000,Signed,800Nz00000BBbxCIAT,006Nz00000A5PjMIAV,Closed Won,,
a0sNz000000kqA5IAI,2024-04-17T10:39:09.000+0000,Signed,800Nz00000BBOGvIAP,006Nz000009HH7KIAW,Closed Won,,
a0sNz000000krJ3IAI,2024-04-17T11:02:04.000+0000,Signed,800Nz00000BBNWGIA5,006Nz000009tMM8IAM,Closed Won,,
a0sNz000000krKfIAI,2024-04-17T11:02:05.000+0000,Signed,800Nz00000BB9RcIAL,006Nz00000A0iEbIAJ,Closed Won,,
a0sNz000000krR7IAI,2024-04-17T11:20:39.000+0000,Signed,800Nz00000BBZfGIAX,006Nz000009cpKUIAY,Closed Won,,
a0sNz000000kslNIAQ,2024-04-17T11:56:45.000+0000,Signed,800Nz00000BBgyTIAT,006Nz00000A5uVGIAZ,Closed Won,,
a0sNz000000ku7FIAQ,2024-04-17T13:06:11.000+0000,Signed,800Nz00000BBmUaIAL,006Nz00000AIuvhIAD,Closed Won,,
a0sNz000000kuC5IAI,2024-04-17T13:14:52.000+0000,Signed,800Nz00000BBp2XIAT,006Nz000009o4RSIAY,Closed Won,,
a0sNz000000kvsvIAA,2024-04-17T13:58:41.000+0000,Signed,800Nz00000BBpPDIA1,006Nz00000ADWadIAH,Closed Won,,
a0sNz000000kyM9IAI,2024-04-17T15:12:50.000+0000,Signed,800Nz00000BCElnIAH,006Nz00000A6Rr2IAF,Closed Won,,
a0sNz000000l0B3IAI,2024-04-17T17:03:14.000+0000,Signed,800Nz00000BCQRwIAP,006Nz000009z6krIAA,Closed Won,,
a0sNz000000l9vtIAA,2024-04-18T11:19:51.000+0000,Signed,800Nz00000BEEZTIA5,006Nz000009yI89IAE,Closed Won,,
a0sNz000000lBmPIAU,2024-04-18T12:56:10.000+0000,Cancelled / Declined,800Nz00000BEP0SIAX,006Nz000009jDlaIAE,Closed Won,,
a0sNz000000lCqYIAU,2024-04-18T14:14:11.000+0000,Signed,800Nz00000BEV7TIAX,006Nz00000A1JE9IAN,Closed Won,,
a0sNz000000lDeYIAU,2024-04-18T15:20:08.000+0000,Expired,800Nz00000BExZrIAL,006Nz000009zISfIAM,Closed Won,,
a0sNz000000lFMzIAM,2024-04-18T15:33:31.000+0000,Signed,800Nz00000BF179IAD,006Nz00000AGVlHIAX,Closed Won,,
a0sNz000000lL7RIAU,2024-04-19T08:25:35.000+0000,Signed,800Nz00000BGQYBIA5,006Nz000009orAPIAY,Closed Won,,
a0sNz000000lLnNIAU,2024-04-19T09:05:43.000+0000,Signed,800Nz00000BGWP6IAP,006Nz000009zISfIAM,Closed Won,,
a0sNz000000lM6jIAE,2024-04-19T09:27:54.000+0000,Signed,800Nz00000BGZ6tIAH,006Nz00000A0dOiIAJ,Closed Won,,
a0sNz000000lMczIAE,2024-04-19T09:59:57.000+0000,Signed,800Nz00000Ao86NIAR,006Nz000009y7uHIAQ,Closed Won,,
a0sNz000000lMujIAE,2024-04-19T10:08:33.000+0000,Signed,800Nz00000BGk3sIAD,006Nz000009luBIIAY,Closed Won,,
a0sNz000000lN9FIAU,2024-04-19T10:26:32.000+0000,Draft,800Nz00000BGqaeIAD,006Nz000008VDXTIA4,Closed Won,,
a0sNz000000lNCTIA2,2024-04-19T10:27:21.000+0000,Signed,800Nz00000BGqaeIAD,006Nz000008VDXTIA4,Closed Won,,
a0sNz000000lNafIAE,2024-04-19T10:50:16.000+0000,Pre-Send,800Nz00000BGa33IAD,006Nz00000A7pEdIAJ,Closed Won,,
a0sNz000000lNdtIAE,2024-04-19T10:52:16.000+0000,Signed,800Nz00000BGa33IAD,006Nz00000A7pEdIAJ,Closed Won,,
a0sNz000000lNu1IAE,2024-04-19T11:02:10.000+0000,Signed,800Nz00000BGub6IAD,006Nz00000A1F46IAF,Closed Won,,
a0sNz000000lO0TIAU,2024-04-19T11:05:16.000+0000,Signed,800Nz00000BGvlfIAD,006Nz000009tkcwIAA,Closed Won,,
a0sNz000000lOLRIA2,2024-04-19T11:20:50.000+0000,Expired,800Nz00000BGl03IAD,006Nz00000A8d6WIAR,Closed Won,,
a0sNz000000lON3IAM,2024-04-19T11:20:55.000+0000,Signed,800Nz00000BGu82IAD,006Nz00000A5vfpIAB,Closed Won,,
a0sNz000000lOtJIAU,2024-04-19T11:37:14.000+0000,Expired,800Nz00000BGuw6IAD,006Nz00000AGSPDIA5,Closed Won,,
a0sNz000000lPKjIAM,2024-04-19T11:44:34.000+0000,Signed,800Nz00000BH0riIAD,006Nz00000A3GqcIAF,Closed Won,,
a0sNz000000lRO9IAM,2024-04-19T14:54:23.000+0000,Signed,800Nz00000BHRs5IAH,006Nz00000ADIipIAH,Closed Won,,
a0sNz000000lRXpIAM,2024-04-19T15:01:34.000+0000,Signed,800Nz00000BHZnsIAH,006Nz000009rIpgIAE,Closed Won,,
a0sNz000000llEnIAI,2024-04-22T08:36:34.000+0000,Expired,800Nz00000BLVnUIAX,006Nz00000A8zbrIAB,Closed Won,,
a0sNz000000llTJIAY,2024-04-22T08:46:26.000+0000,Signed,800Nz00000BLrfjIAD,006Nz00000AGu3hIAD,Closed Won,,
a0sNz000000lmcIIAQ,2024-04-22T09:39:34.000+0000,Expired,800Nz00000BLsVMIA1,006Nz000009onrZIAQ,Closed Won,,
a0sNz000000lnA9IAI,2024-04-22T09:37:38.000+0000,Signed,800Nz00000BM1QZIA1,006Nz00000AIXsfIAH,Closed Won,,
