contact__c,Tenancy__r:Contract:PMS_Reference__c,role__c,start_date__c,end_date__c,external_id__c
0038d000008u8wqAAA,222692005001,2 Tenant,2022-05-30,,222692005001_0038d000008u8wqAAA
003Nz000000nhILIAY,222692006002,2 Tenant,2023-07-14,,222692006002_003Nz000000nhILIAY
003Nz000000keTtIAI,222692006002,2 Tenant,2023-07-14,,222692006002_003Nz000000keTtIAI
003Nz000002hsAVIAY,222692007002,2 Tenant,2023-10-18,,222692007002_003Nz000002hsAVIAY
003Nz000002k0VKIAY,222692007002,2 Tenant,2023-10-18,,222692007002_003Nz000002k0VKIAY
003Nz000000OOSeIAO,222692008003,2 Tenant,2023-06-16,,222692008003_003Nz000000OOSeIAO
0038d00000G7ZyyAAF,222692009002,2 Tenant,2022-09-15,,222692009002_0038d00000G7ZyyAAF
003Nz0000011GDUIA2,222692009002,2 Tenant,2022-09-15,,222692009002_003Nz0000011GDUIA2
0038d000008uCB2AAM,222692011001,2 Tenant,2022-05-18,,222692011001_0038d000008uCB2AAM
0038d000008uC7AAAU,222692011001,2 Tenant,2022-05-18,,222692011001_0038d000008uC7AAAU
003Nz000000pQLUIA2,222692012002,2 Tenant,2023-07-24,,222692012002_003Nz000000pQLUIA2
003Nz000000r0BZIAY,222692012002,2 Tenant,2023-07-24,,222692012002_003Nz000000r0BZIAY
003Nz00000ApFNWIA3,222692013002,1 Lead Tenant,2024-04-26,,222692013002_003Nz00000ApFNWIA3
0038d000008uV65AAE,222692014001,2 Tenant,2022-06-15,,222692014001_0038d000008uV65AAE
003Nz000008Kyt6IAC,222692015002,1 Lead Tenant,2024-03-15,,222692015002_003Nz000008Kyt6IAC
0038d00000Ctc4pAAB,222692016001,2 Tenant,2022-07-22,,222692016001_0038d00000Ctc4pAAB
0038d00000CteggAAB,222692016001,2 Tenant,2022-07-22,,222692016001_0038d00000CteggAAB
003Nz00000EDnXVIA1,222693001001,2 Tenant,2024-06-03,,222693001001_003Nz00000EDnXVIA1
003Nz00000DzT44IAF,222693001001,1 Lead Tenant,2024-06-03,,222693001001_003Nz00000DzT44IAF
003Nz00000DmdZ3IAJ,222693002001,2 Tenant,2024-06-03,,222693002001_003Nz00000DmdZ3IAJ
003Nz00000EMIKuIAP,222693002001,1 Lead Tenant,2024-06-03,,222693002001_003Nz00000EMIKuIAP
003Nz00000DmSCIIA3,222693003001,1 Lead Tenant,2024-06-10,,222693003001_003Nz00000DmSCIIA3
003Nz00000E88gIIAR,222693003001,2 Tenant,2024-06-10,,222693003001_003Nz00000E88gIIAR
003Nz00000DnBneIAF,222693004001,1 Lead Tenant,2024-06-17,,222693004001_003Nz00000DnBneIAF
0038d00000G6YeAAAV,222693004001,2 Tenant,2024-06-17,,222693004001_0038d00000G6YeAAAV
003Nz0000030SllIAE,222693005001,1 Lead Tenant,2024-06-13,,222693005001_003Nz0000030SllIAE
003Nz0000029Ex3IAE,222693005001,2 Tenant,2024-06-13,,222693005001_003Nz0000029Ex3IAE
003Nz00000Djr7AIAR,222693006001,1 Lead Tenant,2024-06-10,,222693006001_003Nz00000Djr7AIAR
003Nz00000E8FGOIA3,222693006001,2 Tenant,2024-06-10,,222693006001_003Nz00000E8FGOIA3
003Nz00000E8E7OIAV,222693006001,4 Permitted Occupier,2024-06-10,,222693006001_003Nz00000E8E7OIAV
003Nz00000E8EsBIAV,222693009002,1 Lead Tenant,2025-03-26,,222693009002_003Nz00000E8EsBIAV
003Nz00000E6EuiIAF,222693010002,1 Lead Tenant,2024-06-04,,222693010002_003Nz00000E6EuiIAF
003Nz00000E88LKIAZ,222693011001,2 Tenant,2024-05-24,,222693011001_003Nz00000E88LKIAZ
003Nz00000Dz8E7IAJ,222693011001,1 Lead Tenant,2024-05-24,,222693011001_003Nz00000Dz8E7IAJ
003Nz00000E8DZYIA3,222693011001,4 Permitted Occupier,2024-05-24,,222693011001_003Nz00000E8DZYIA3
0038d00000EdmHMAAZ,222693012001,3 Guarantor,2024-02-29,,222693012001_0038d00000EdmHMAAZ
003Nz000008M3U5IAK,222693012001,1 Lead Tenant,2024-02-29,,222693012001_003Nz000008M3U5IAK
003Nz000006bnr7IAA,222693013001,1 Lead Tenant,2024-02-26,,222693013001_003Nz000006bnr7IAA
003Nz000009WyX3IAK,222693014001,1 Lead Tenant,2024-03-01,,222693014001_003Nz000009WyX3IAK
003Nz00000CBqu3IAD,222693015001,1 Lead Tenant,2024-04-22,,222693015001_003Nz00000CBqu3IAD
003Nz00000AHYdpIAH,222693016001,2 Tenant,2024-03-29,,222693016001_003Nz00000AHYdpIAH
003Nz000008HIiKIAW,222693016001,1 Lead Tenant,2024-03-29,,222693016001_003Nz000008HIiKIAW
003Nz000008saOUIAY,222693017001,2 Tenant,2024-06-07,,222693017001_003Nz000008saOUIAY
003Nz00000EN3ZrIAL,222693017001,1 Lead Tenant,2024-06-07,,222693017001_003Nz00000EN3ZrIAL
003Nz00000E3aIFIAZ,222693018001,1 Lead Tenant,2024-06-07,,222693018001_003Nz00000E3aIFIAZ
003Nz00000BpXYJIA3,222693019001,1 Lead Tenant,2024-04-22,,222693019001_003Nz00000BpXYJIA3
003Nz00000BtSF3IAN,222693019001,2 Tenant,2024-04-22,,222693019001_003Nz00000BtSF3IAN
003Nz00000E9354IAB,222693020001,2 Tenant,2024-05-29,,222693020001_003Nz00000E9354IAB
003Nz00000E93Y6IAJ,222693020001,4 Permitted Occupier,2024-05-29,,222693020001_003Nz00000E93Y6IAJ
003Nz00000EA7Y1IAL,222693020001,4 Permitted Occupier,2024-05-29,,222693020001_003Nz00000EA7Y1IAL
003Nz00000B7fzOIAR,222693020001,1 Lead Tenant,2024-05-29,,222693020001_003Nz00000B7fzOIAR
003Nz000008WiivIAC,222693021001,2 Tenant,2025-04-01,2025-04-16,222693021001_003Nz000008WiivIAC
003Nz00000FUinoIAD,222693022002,2 Tenant,2024-06-24,,222693022002_003Nz00000FUinoIAD
003Nz000006evydIAA,222693022002,1 Lead Tenant,2024-06-24,,222693022002_003Nz000006evydIAA
003Nz0000098MMMIA2,222693023001,1 Lead Tenant,2024-03-04,,222693023001_003Nz0000098MMMIA2
003Nz0000099abmIAA,222693023001,4 Permitted Occupier,2024-03-04,,222693023001_003Nz0000099abmIAA
003Nz0000099adQIAQ,222693023001,2 Tenant,2024-03-04,,222693023001_003Nz0000099adQIAQ
003Nz00000DPMqhIAH,222693024001,1 Lead Tenant,2024-05-31,,222693024001_003Nz00000DPMqhIAH
003Nz000009GcaPIAS,222693025001,1 Lead Tenant,2024-03-14,,222693025001_003Nz000009GcaPIAS
003Nz000009IzuIIAS,222693025001,2 Tenant,2024-03-14,,222693025001_003Nz000009IzuIIAS
003Nz000009flykIAA,222693026002,1 Lead Tenant,2024-03-04,,222693026002_003Nz000009flykIAA
003Nz000000kjq9IAA,222694001002,2 Tenant,2023-07-07,,222694001002_003Nz000000kjq9IAA
003Nz000000OTFNIA4,222694001002,2 Tenant,2023-07-07,,222694001002_003Nz000000OTFNIA4
0038d00000G4tAmAAJ,222694002001,2 Tenant,2022-09-01,,222694002001_0038d00000G4tAmAAJ
0038d00000G4sbcAAB,222694002001,2 Tenant,2022-09-01,,222694002001_0038d00000G4sbcAAB
0038d00000G7YpTAAV,222694003001,2 Tenant,2022-09-27,,222694003001_0038d00000G7YpTAAV
003Nz000007UKepIAG,222694004002,2 Tenant,2024-02-16,,222694004002_003Nz000007UKepIAG
003Nz000007Q0oLIAS,222694004002,1 Lead Tenant,2024-02-16,,222694004002_003Nz000007Q0oLIAS
003Nz000004m2QEIAY,222694005002,2 Tenant,2023-12-01,,222694005002_003Nz000004m2QEIAY
003Nz000004napfIAA,222694005002,2 Tenant,2023-12-01,,222694005002_003Nz000004napfIAA
0038d00000SEpHKAA1,222694006002,2 Tenant,2023-04-14,,222694006002_0038d00000SEpHKAA1
0038d00000SEoUyAAL,222694006002,2 Tenant,2023-04-14,,222694006002_0038d00000SEoUyAAL
003Nz0000011Rf9IAE,222694007002,2 Tenant,2023-11-24,,222694007002_003Nz0000011Rf9IAE
003Nz0000010OWVIA2,222694007002,2 Tenant,2023-11-24,,222694007002_003Nz0000010OWVIA2
003Nz000004XPADIA4,222694008003,2 Tenant,2023-11-29,,222694008003_003Nz000004XPADIA4
003Nz000004XM99IAG,222694008003,2 Tenant,2023-11-29,,222694008003_003Nz000004XM99IAG
0038d00000G78gfAAB,222694009001,2 Tenant,2022-09-28,,222694009001_0038d00000G78gfAAB
0038d00000Vd0pwAAB,222694010002,2 Tenant,2023-06-21,,222694010002_0038d00000Vd0pwAAB
0038d00000Vd1b3AAB,222694010002,2 Tenant,2023-06-21,,222694010002_0038d00000Vd1b3AAB
003Nz000003yfbGIAQ,222694011003,2 Tenant,2024-01-12,,222694011003_003Nz000003yfbGIAQ
003Nz000003VjGrIAK,222694011003,1 Lead Tenant,2024-01-12,,222694011003_003Nz000003VjGrIAK
0038d00000IFz1XAAT,222694012001,2 Tenant,2022-10-18,,222694012001_0038d00000IFz1XAAT
0038d00000IG5agAAD,222694012001,2 Tenant,2022-10-18,,222694012001_0038d00000IG5agAAD
003Nz00000FNoQ6IAL,222694013002,1 Lead Tenant,2025-03-25,,222694013002_003Nz00000FNoQ6IAL
003Nz00000BRq2bIAD,222694014002,1 Lead Tenant,2024-05-16,,222694014002_003Nz00000BRq2bIAD
003Nz00000DB9BoIAL,222694015002,2 Tenant,2024-06-04,,222694015002_003Nz00000DB9BoIAL
003Nz000009gtmDIAQ,222694015002,2 Tenant,2024-03-04,,222694015002_003Nz000009gtmDIAQ
003Nz000009JUDNIA4,222694015002,1 Lead Tenant,2024-03-04,,222694015002_003Nz000009JUDNIA4
003Nz00000EYUZxIAP,222694016003,1 Lead Tenant,2024-06-07,,222694016003_003Nz00000EYUZxIAP
003Nz000000NvQbIAK,222694017002,2 Tenant,2023-06-26,,222694017002_003Nz000000NvQbIAK
003Nz000000OYWnIAO,222694017002,2 Tenant,2023-06-26,,222694017002_003Nz000000OYWnIAO
0038d00000SEmV7AAL,222694018002,2 Tenant,2023-04-15,,222694018002_0038d00000SEmV7AAL
003Nz000002Js6qIAC,222695001001,2 Tenant,2023-10-20,,222695001001_003Nz000002Js6qIAC
003Nz0000028kPVIAY,222695001001,2 Tenant,2023-10-20,,222695001001_003Nz0000028kPVIAY
003Nz00000EV1vtIAD,222695002001,1 Lead Tenant,2024-06-03,,222695002001_003Nz00000EV1vtIAD
003Nz00000EyyAzIAJ,222695003001,2 Tenant,2024-06-14,,222695003001_003Nz00000EyyAzIAJ
003Nz00000DwOVXIA3,222695003001,1 Lead Tenant,2024-06-14,,222695003001_003Nz00000DwOVXIA3
003Nz000009DdXrIAK,222695006002,1 Lead Tenant,2024-02-23,,222695006002_003Nz000009DdXrIAK
003Nz000009HcRtIAK,222695006002,4 Permitted Occupier,2024-02-23,,222695006002_003Nz000009HcRtIAK
003Nz000009HcZxIAK,222695006002,4 Permitted Occupier,2024-02-23,,222695006002_003Nz000009HcZxIAK
003Nz000002BFLxIAO,222695007001,2 Tenant,2023-09-29,,222695007001_003Nz000002BFLxIAO
003Nz000002AUtOIAW,222695007001,2 Tenant,2023-09-29,,222695007001_003Nz000002AUtOIAW
003Nz000006xpb0IAA,222695008001,4 Permitted Occupier,2024-02-23,,222695008001_003Nz000006xpb0IAA
003Nz000006xtHyIAI,222695008001,4 Permitted Occupier,2024-02-23,,222695008001_003Nz000006xtHyIAI
003Nz000006rKWdIAM,222695008001,1 Lead Tenant,2024-02-23,,222695008001_003Nz000006rKWdIAM
003Nz000006u8KPIAY,222695008001,2 Tenant,2024-02-23,,222695008001_003Nz000006u8KPIAY
003Nz000001NxTTIA0,222695009001,2 Tenant,2023-08-22,,222695009001_003Nz000001NxTTIA0
003Nz000001Pu4sIAC,222695010001,2 Tenant,2023-08-30,,222695010001_003Nz000001Pu4sIAC
003Nz000000UyOXIA0,222695010001,2 Tenant,2023-08-30,,222695010001_003Nz000000UyOXIA0
003Nz000004E4HZIA0,222695011001,2 Tenant,2023-11-24,,222695011001_003Nz000004E4HZIA0
003Nz000004CvZiIAK,222695011001,2 Tenant,2023-11-24,,222695011001_003Nz000004CvZiIAK
003Nz000004DzeVIAS,222695011001,2 Tenant,2023-11-24,,222695011001_003Nz000004DzeVIAS
003Nz000002aqADIAY,222695012001,2 Tenant,2023-10-12,,222695012001_003Nz000002aqADIAY
003Nz00000307PaIAI,222695012001,2 Tenant,2023-10-12,,222695012001_003Nz00000307PaIAI
003Nz000005fvCLIAY,222695013001,2 Tenant,2023-12-19,,222695013001_003Nz000005fvCLIAY
003Nz000005CfXZIA0,222695013001,1 Lead Tenant,2023-12-19,,222695013001_003Nz000005CfXZIA0
003Nz000005ds0uIAA,222695013001,2 Tenant,2023-12-19,,222695013001_003Nz000005ds0uIAA
003Nz000005dvtCIAQ,222695013001,3 Guarantor,2023-12-19,,222695013001_003Nz000005dvtCIAQ
003Nz000001nmR7IAI,222695014001,2 Tenant,2023-09-29,,222695014001_003Nz000001nmR7IAI
003Nz000001mNkxIAE,222695014001,2 Tenant,2023-09-29,,222695014001_003Nz000001mNkxIAE
003Nz000001S5KMIA0,222695016001,2 Tenant,2023-10-12,,222695016001_003Nz000001S5KMIA0
003Nz000002O97SIAS,222695016001,2 Tenant,2023-10-12,,222695016001_003Nz000002O97SIAS
003Nz00000BZvgDIAT,222695017002,2 Tenant,2024-04-05,,222695017002_003Nz00000BZvgDIAT
003Nz00000BRp8AIAT,222695017002,1 Lead Tenant,2024-04-05,,222695017002_003Nz00000BRp8AIAT
003Nz00000C3v65IAB,222695018001,1 Lead Tenant,2024-05-17,,222695018001_003Nz00000C3v65IAB
003Nz00000CFlB0IAL,222695018001,2 Tenant,2024-05-17,,222695018001_003Nz00000CFlB0IAL
003Nz000002p4IGIAY,222695019001,2 Tenant,2023-10-19,,222695019001_003Nz000002p4IGIAY
003Nz000002Wk1nIAC,222695019001,2 Tenant,2023-10-19,,222695019001_003Nz000002Wk1nIAC
0038d00000KVwjBAAT,222695020001,2 Tenant,2023-11-17,,222695020001_0038d00000KVwjBAAT
0038d00000NeYiYAAV,222695020001,2 Tenant,2023-11-17,,222695020001_0038d00000NeYiYAAV
003Nz000002ESuXIAW,222695021001,2 Tenant,2023-10-13,,222695021001_003Nz000002ESuXIAW
003Nz0000020HB2IAM,222695021001,2 Tenant,2023-10-13,,222695021001_003Nz0000020HB2IAM
0038d00000KUoqWAAT,222695022001,2 Tenant,2023-10-04,,222695022001_0038d00000KUoqWAAT
0038d00000KUcwPAAT,222695022001,2 Tenant,2023-10-04,,222695022001_0038d00000KUcwPAAT
003Nz000001MPX4IAO,222695023001,2 Tenant,2023-09-01,,222695023001_003Nz000001MPX4IAO
003Nz000001UDyYIAW,222695023001,2 Tenant,2023-09-01,,222695023001_003Nz000001UDyYIAW
003Nz000001a6BBIAY,222695025001,2 Tenant,2023-08-31,,222695025001_003Nz000001a6BBIAY
003Nz000001bQRPIA2,222695026001,2 Tenant,2023-09-01,,222695026001_003Nz000001bQRPIA2
0038d00000EeNUDAA3,222695026001,2 Tenant,2023-09-01,,222695026001_0038d00000EeNUDAA3
003Nz000002aqADIAY,222697019001,2 Tenant,2023-11-13,,222697019001_003Nz000002aqADIAY
0038d000008u8wqAAA,222697020001,2 Tenant,2023-11-06,,222697020001_0038d000008u8wqAAA
003Nz000005MhpsIAC,222697021001,2 Tenant,2023-12-13,,222697021001_003Nz000005MhpsIAC
0038d00000G78y5AAB,222697022001,1 Lead Tenant,2024-02-02,,222697022001_0038d00000G78y5AAB
0038d000008uC7AAAU,222697023001,1 Lead Tenant,2024-01-08,,222697023001_0038d000008uC7AAAU
0038d000008uV65AAE,222697024001,2 Tenant,2023-10-16,,222697024001_0038d000008uV65AAE
003Nz0000070DXWIA2,222697025002,1 Lead Tenant,2024-02-09,,222697025002_003Nz0000070DXWIA2
0038d00000KUoqWAAT,222697026001,2 Tenant,2023-11-20,,222697026001_0038d00000KUoqWAAT
003Nz000001dspaIAA,222697027001,2 Tenant,2023-10-09,,222697027001_003Nz000001dspaIAA
003Nz000001NxTTIA0,222697029001,1 Lead Tenant,2024-04-24,,222697029001_003Nz000001NxTTIA0
003Nz0000028ZkDIAU,222697030001,2 Tenant,2023-11-01,,222697030001_003Nz0000028ZkDIAU
003Nz000005ds0uIAA,222697031001,1 Lead Tenant,2024-03-07,,222697031001_003Nz000005ds0uIAA
003Nz000005CfXZIA0,222697031001,4 Permitted Occupier,2024-03-07,,222697031001_003Nz000005CfXZIA0
003Nz000005fvCLIAY,222697031001,4 Permitted Occupier,2024-03-07,,222697031001_003Nz000005fvCLIAY
003Nz00000DbDN2IAN,222697032001,1 Lead Tenant,2024-05-30,,222697032001_003Nz00000DbDN2IAN
003Nz000002p4IGIAY,222697033001,4 Permitted Occupier,2024-06-04,,222697033001_003Nz000002p4IGIAY
003Nz000002Wk1nIAC,222697033001,1 Lead Tenant,2024-06-04,,222697033001_003Nz000002Wk1nIAC
003Nz000001PeMhIAK,222697034001,2 Tenant,2023-08-22,,222697034001_003Nz000001PeMhIAK
003Nz0000093rfMIAQ,222697039002,1 Lead Tenant,2024-04-23,,222697039002_003Nz0000093rfMIAQ
003Nz00000C3eYHIAZ,222697040001,1 Lead Tenant,2024-05-27,,222697040001_003Nz00000C3eYHIAZ
003Nz00000C89QcIAJ,222697041001,1 Lead Tenant,2024-04-26,,222697041001_003Nz00000C89QcIAJ
003Nz00000EoTmlIAF,222697042001,1 Lead Tenant,2024-05-31,,222697042001_003Nz00000EoTmlIAF
003Nz00000DTw5zIAD,222697043001,1 Lead Tenant,2024-05-24,,222697043001_003Nz00000DTw5zIAD
003Nz00000BnjLrIAJ,222697043001,2 Tenant,2024-05-24,,222697043001_003Nz00000BnjLrIAJ
003Nz000005XCp8IAG,222697044001,2 Tenant,2024-01-15,,222697044001_003Nz000005XCp8IAG
003Nz000005q3AEIAY,222697044001,1 Lead Tenant,2024-01-15,,222697044001_003Nz000005q3AEIAY
003Nz0000020HB2IAM,222697046001,2 Tenant,2023-10-13,,222697046001_003Nz0000020HB2IAM
003Nz000002g0CBIAY,222697047001,2 Tenant,2023-10-16,,222697047001_003Nz000002g0CBIAY
003Nz000002BFLxIAO,222697048001,2 Tenant,2023-09-29,,222697048001_003Nz000002BFLxIAO
003Nz000002AUtOIAW,222697048001,1 Lead Tenant,2023-09-29,,222697048001_003Nz000002AUtOIAW
0038d00000KVwjBAAT,222697049002,1 Lead Tenant,2024-05-09,,222697049002_0038d00000KVwjBAAT
0038d00000NeYiYAAV,222697049002,4 Permitted Occupier,2024-05-09,,222697049002_0038d00000NeYiYAAV
003Nz000001mNkxIAE,222697050001,2 Tenant,2023-10-02,,222697050001_003Nz000001mNkxIAE
003Nz0000028kPVIAY,222697051001,2 Tenant,2023-10-20,,222697051001_003Nz0000028kPVIAY
003Nz000003kdr4IAA,222697052002,2 Tenant,2023-11-14,,222697052002_003Nz000003kdr4IAA
003Nz000005q3AEIAY,222697053002,1 Lead Tenant,2024-06-04,,222697053002_003Nz000005q3AEIAY
003Nz000005XCp8IAG,222697053002,4 Permitted Occupier,2024-06-04,,222697053002_003Nz000005XCp8IAG
003Nz000003KkJZIA0,222697054001,2 Tenant,2023-11-03,,222697054001_003Nz000003KkJZIA0
003Nz00000322qQIAQ,222697055001,2 Tenant,2023-12-08,,222697055001_003Nz00000322qQIAQ
003Nz000002xud2IAA,222697055001,2 Tenant,2023-12-08,,222697055001_003Nz000002xud2IAA
003Nz000006pQWTIA2,222697056004,2 Tenant,2024-04-24,,222697056004_003Nz000006pQWTIA2
003Nz000006bShqIAE,222697056004,1 Lead Tenant,2024-04-24,,222697056004_003Nz000006bShqIAE
003Nz000004za17IAA,222697058001,1 Lead Tenant,2024-01-12,,222697058001_003Nz000004za17IAA
003Nz00000560wxIAA,222697058001,2 Tenant,2024-01-12,,222697058001_003Nz00000560wxIAA
003Nz0000015GRlIAM,222697091001,2 Tenant,2023-10-20,,222697091001_003Nz0000015GRlIAM
003Nz0000015GRlIAM,222697092001,2 Tenant,2023-10-20,,222697092001_003Nz0000015GRlIAM
003Nz0000015GRlIAM,222697093001,2 Tenant,2023-10-20,,222697093001_003Nz0000015GRlIAM
003Nz0000015GRlIAM,222697094001,2 Tenant,2023-10-20,,222697094001_003Nz0000015GRlIAM
003Nz0000030BmXIAU,222697095001,2 Tenant,2023-11-30,,222697095001_003Nz0000030BmXIAU
003Nz000003s8AAIAY,222697096001,1 Lead Tenant,2023-12-18,,222697096001_003Nz000003s8AAIAY
003Nz000004ksETIAY,222700001001,3 Guarantor,2023-12-22,,222700001001_003Nz000004ksETIAY
003Nz000004jh1iIAA,222700001001,1 Lead Tenant,2023-12-22,,222700001001_003Nz000004jh1iIAA
003Nz000004krqGIAQ,222700001001,2 Tenant,2023-12-22,,222700001001_003Nz000004krqGIAQ
003Nz000009ZpLpIAK,222700002001,1 Lead Tenant,2024-02-29,,222700002001_003Nz000009ZpLpIAK
003Nz000009eB4VIAU,222700002001,2 Tenant,2024-02-29,,222700002001_003Nz000009eB4VIAU
003Nz000009eIInIAM,222700002001,2 Tenant,2024-02-29,,222700002001_003Nz000009eIInIAM
003Nz00000560wxIAA,222700003001,2 Tenant,2023-12-07,,222700003001_003Nz00000560wxIAA
003Nz000004za17IAA,222700003001,2 Tenant,2023-12-07,,222700003001_003Nz000004za17IAA
0034J00000a4ekOQAQ,222700004001,2 Tenant,2023-10-20,,222700004001_0034J00000a4ekOQAQ
003Nz0000087nFXIAY,222700005001,3 Guarantor,2024-02-05,,222700005001_003Nz0000087nFXIAY
003Nz000006bShqIAE,222700005001,1 Lead Tenant,2024-02-05,,222700005001_003Nz000006bShqIAE
003Nz000006pMSuIAM,222700005001,4 Permitted Occupier,2024-02-05,,222700005001_003Nz000006pMSuIAM
003Nz000006pPk8IAE,222700005001,4 Permitted Occupier,2024-02-05,,222700005001_003Nz000006pPk8IAE
003Nz000006pQWTIA2,222700005001,2 Tenant,2024-02-05,,222700005001_003Nz000006pQWTIA2
003Nz0000049la6IAA,222700006001,2 Tenant,2023-11-24,,222700006001_003Nz0000049la6IAA
003Nz000003VR75IAG,222700007001,2 Tenant,2023-12-18,,222700007001_003Nz000003VR75IAG
003Nz0000037zY5IAI,222700007001,1 Lead Tenant,2023-12-18,,222700007001_003Nz0000037zY5IAI
003Nz000005q3AEIAY,222700008001,1 Lead Tenant,2024-01-15,,222700008001_003Nz000005q3AEIAY
003Nz000005XCp8IAG,222700008001,2 Tenant,2024-01-15,,222700008001_003Nz000005XCp8IAG
003Nz0000030BmXIAU,222700009001,2 Tenant,2023-11-30,,222700009001_003Nz0000030BmXIAU
003Nz000003pyy8IAA,222700009001,2 Tenant,2023-11-30,,222700009001_003Nz000003pyy8IAA
0034J00000a4ekOQAQ,222700010001,2 Tenant,2023-10-20,,222700010001_0034J00000a4ekOQAQ
0038d00000AOtnzAAD,222700011001,2 Tenant,2023-10-13,,222700011001_0038d00000AOtnzAAD
0038d00000AOtclAAD,222700011001,2 Tenant,2023-10-13,,222700011001_0038d00000AOtclAAD
003Nz000003LCnfIAG,222700012001,2 Tenant,2023-11-29,,222700012001_003Nz000003LCnfIAG
003Nz000003RFUHIA4,222700012001,2 Tenant,2023-11-29,,222700012001_003Nz000003RFUHIA4
003Nz000003s8AAIAY,222700013002,1 Lead Tenant,2023-12-18,,222700013002_003Nz000003s8AAIAY
003Nz000003xi3JIAQ,222700013002,2 Tenant,2023-12-18,,222700013002_003Nz000003xi3JIAQ
003Nz000005MhpsIAC,222700014002,2 Tenant,2023-12-13,,222700014002_003Nz000005MhpsIAC
003Nz000003bOBKIA2,222700015001,2 Tenant,2023-11-17,,222700015001_003Nz000003bOBKIA2
003Nz000003crxgIAA,222700015001,2 Tenant,2023-11-17,,222700015001_003Nz000003crxgIAA
0034J00000a4ekOQAQ,222700016001,2 Tenant,2023-10-20,,222700016001_0034J00000a4ekOQAQ
003Nz000003kdr4IAA,222700017001,2 Tenant,2023-11-14,,222700017001_003Nz000003kdr4IAA
003Nz000003lNAjIAM,222700018002,2 Tenant,2023-12-01,,222700018002_003Nz000003lNAjIAM
003Nz000003sGm4IAE,222700018002,2 Tenant,2023-12-01,,222700018002_003Nz000003sGm4IAE
003Nz00000322qQIAQ,222700019001,2 Tenant,2023-12-08,,222700019001_003Nz00000322qQIAQ
003Nz000002xud2IAA,222700019001,2 Tenant,2023-12-08,,222700019001_003Nz000002xud2IAA
003Nz000002g0CBIAY,222700020001,2 Tenant,2023-10-18,,222700020001_003Nz000002g0CBIAY
003Nz000003KkJZIA0,222700021001,2 Tenant,2023-11-03,,222700021001_003Nz000003KkJZIA0
003Nz000003QckgIAC,222700021001,2 Tenant,2023-11-03,,222700021001_003Nz000003QckgIAC
0034J00000a4ekOQAQ,222700022001,2 Tenant,2023-10-20,,222700022001_0034J00000a4ekOQAQ
003Nz000003lxNwIAI,222700023001,1 Lead Tenant,2024-01-05,,222700023001_003Nz000003lxNwIAI
003Nz000003pVjDIAU,222700023001,4 Permitted Occupier,2024-01-05,,222700023001_003Nz000003pVjDIAU
003Nz000003pNdiIAE,222700023001,2 Tenant,2024-01-05,,222700023001_003Nz000003pNdiIAE
003Nz0000030qzNIAQ,222700024001,2 Tenant,2023-11-03,,222700024001_003Nz0000030qzNIAQ
003Nz0000038NgrIAE,222700024001,2 Tenant,2024-03-03,,222700024001_003Nz0000038NgrIAE
0038d00000APB92AAH,222700025001,2 Tenant,2023-11-24,,222700025001_0038d00000APB92AAH
0038d00000APAzcAAH,222700025001,2 Tenant,2023-11-24,,222700025001_0038d00000APAzcAAH
0038d00000G78y5AAB,222700026002,1 Lead Tenant,2024-02-02,,222700026002_0038d00000G78y5AAB
003Nz0000070DXWIA2,222700027001,1 Lead Tenant,2024-01-24,,222700027001_003Nz0000070DXWIA2
003Nz0000029NHBIA2,222700028001,2 Tenant,2023-10-27,,222700028001_003Nz0000029NHBIA2
003Nz000002htzPIAQ,222700028001,2 Tenant,2023-10-27,,222700028001_003Nz000002htzPIAQ
003Nz000000qzp0IAA,222707002001,5 Relevant Person,2023-04-28,2023-07-27,222707002001_003Nz000000qzp0IAA
0038d00000Md95cAAB,222708001001,2 Tenant,2023-01-27,,222708001001_0038d00000Md95cAAB
0038d00000McYm4AAF,222708001001,2 Tenant,2023-01-27,,222708001001_0038d00000McYm4AAF
003Nz000001B52JIAS,222708002002,2 Tenant,2023-12-08,,222708002002_003Nz000001B52JIAS
003Nz000000cTfJIAU,222708003002,2 Tenant,2023-06-23,,222708003002_003Nz000000cTfJIAU
0038d00000QeAHBAA3,222708005001,2 Tenant,2023-02-20,,222708005001_0038d00000QeAHBAA3
0038d00000QeUH0AAN,222708005001,2 Tenant,2023-02-20,,222708005001_0038d00000QeUH0AAN
0038d0000024T76AAE,222708006003,1 Lead Tenant,2024-04-19,,222708006003_0038d0000024T76AAE
003Nz00000BvwguIAB,222708006003,4 Permitted Occupier,2024-04-19,,222708006003_003Nz00000BvwguIAB
0038d00000JNwWQAA1,222708007001,2 Tenant,2022-12-01,,222708007001_0038d00000JNwWQAA1
0038d00000KThfeAAD,222708007001,2 Tenant,2022-12-01,,222708007001_0038d00000KThfeAAD
003Nz0000053draIAA,222708008002,2 Tenant,2023-12-07,,222708008002_003Nz0000053draIAA
003Nz000001ANveIAG,222708009003,2 Tenant,2023-08-08,,222708009003_003Nz000001ANveIAG
003Nz000001A8TbIAK,222708009003,2 Tenant,2023-08-08,,222708009003_003Nz000001A8TbIAK
0038d00000OWQ5AAAX,222708010001,2 Tenant,2023-01-27,,222708010001_0038d00000OWQ5AAAX
0038d00000KThHzAAL,222708011001,2 Tenant,2022-12-17,,222708011001_0038d00000KThHzAAL
