id,Tenancy__r:Contract:PMS_Reference__c,ownerid,accountid,recordtypeid,unit__c,status,startdate,tenancy_end_date__c,agreement_type__c,document_type__c,memorandum_of_agreement_date__c,actual_move_out_date__c,uplift_percentage__c,security_deposit_amount__c,break_clause__c,special_clauses__c,special_clause_free_text__c,vehicle_make__c,vehicle_model__c,vehicle_registration__c,opportunity__c,pms_reference__c
800Nz000009tmYUIAY,122486018003,0058d0000034SvqAAE,001Nz0000090aUYIAY,012Pv0000027CJSIA2,a1G4J0000025wd3UAA,Activated,2024-03-22,2025-03-21,AST,AST,,,4.00,1550,No Break,,,,,,006Nz000008lDziIAE,122486018003
800Nz000009u3MMIAY,222683138002,0058d0000034SvqAAE,001Nz0000092fTJIAY,012Pv0000027CJSIA2,a1G8d0000004XjnEAE,Activated,2024-03-15,2025-03-14,AST,AST,,,4.00,1360,No Break,,,,,,006Nz000008nAsuIAE,222683138002
800Nz000009u95BIAQ,222630002004,0058d0000034SvqAAE,001Nz000008FqORIA0,012Pv0000027CJSIA2,a1G4J0000025z22UAA,Activated,2024-03-25,2025-03-24,AST,AST,,,4.00,985,2 at 4 to expire at 6,,,,,,006Nz0000082DSrIAM,222630002004
800Nz000009uLPiIAM,222678030004,0054J000004vXOqQAM,001Nz000008QFEwIAO,012Pv0000027CJSIA2,a1G8d0000004DCuEAM,Activated,2024-05-07,2025-05-06,AST,AST,,,4.00,1050,No Break,,,,,,006Nz000008CgoUIAS,222678030004
800Nz000009uZfXIAU,222631032006,0058d0000034SvqAAE,001Nz000008eHCCIA2,012Pv0000027CJSIA2,a1G4J0000025yosUAA,Activated,2024-03-19,2025-03-18,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz000009A3fPIAS,222631032006
800Nz000009yuTdIAI,222677061002,0058d0000020feeAAA,001Nz000008SsIbIAK,012Pv0000027CJSIA2,a1G8d0000004DBiEAM,Activated,2024-05-24,2026-05-23,AST,AST,,,4.00,1340,2 at 10 to expire at 12,,,,,,006Nz000008F40IIAS,222677061002
800Nz000009zrDfIAI,122486040007,0054J000005JWtDQAW,001Nz0000085xj3IAA,012Pv0000027CJSIA2,a1G4J0000025wz2UAA,Activated,2024-03-19,2024-09-18,AST,AST,,,4.00,1535,No Break,,,,,,006Nz000007t8FVIAY,122486040007
800Nz00000A00TkIAJ,222677017005,0058d0000034SvqAAE,001Nz0000093KY8IAM,012Pv0000027CJSIA2,a1G8d0000004DBmEAM,Draft,2024-05-11,2025-05-10,AST,AST,,,4.00,1000,No Break,,,,,,006Nz000008nwr4IAA,222677017005
800Nz00000A00yMIAR,222677017005,0058d0000034SvqAAE,001Nz0000093KY8IAM,012Pv0000027CJSIA2,a1G8d0000004D7IEAU,Draft,2024-05-11,2025-05-10,AST,AST,,,4.00,1000,No Break,,,,,,006Nz000008nwr4IAA,222677017005
800Nz00000A1Ut7IAF,222677017005,0058d0000020feeAAA,001Nz0000093KY8IAM,012Pv0000027CJSIA2,a1G8d0000004DBmEAM,Draft,2024-05-11,2025-05-10,AST,AST,,,4.00,1000,No Break,,,,,,006Nz000008nwr4IAA,222677017005
800Nz00000A1WunIAF,317373029006,0054J000004vXPBQA2,001Nz0000093CttIAE,012Pv0000027CJSIA2,a1G4J00000262rrUAA,Activated,2024-05-11,2025-05-10,AST,AST,,,4.00,2775,2 at 4 to expire at 6,,,,,,006Nz000008nlh7IAA,317373029006
800Nz00000A1nnfIAB,222685037002,0058d0000034SvqAAE,001Nz000008IYoEIAW,012Pv0000027CJSIA2,a1G8d0000004XnUEAU,Activated,2024-04-01,2025-03-31,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz000009GJciIAG,222685037002
800Nz00000A280mIAB,222488076004,0054J000004vXOaQAM,001Nz000009HtFrIAK,012Pv0000027CJSIA2,a1G4J0000025xdCUAQ,Activated,2024-03-26,2025-03-25,AST,AST,,,4.00,985,No Break,,,,,,006Nz0000091zqnIAA,222488076004
800Nz00000A29ZOIAZ,222752107001,0054J000004vXOaQAM,001Nz000008VmdIIAS,012Pv0000027CJSIA2,a1GNz0000000yKNMAY,Activated,2024-04-20,2024-10-19,AST,AST,,,4.00,1020,No Break,,,,,,006Nz000008Hz5lIAC,222752107001
800Nz00000A2ANUIA3,122602001004,0054J000004vXOaQAM,001Nz000009JmyEIAS,012Pv0000027CJSIA2,a1G4J0000025x29UAA,Activated,2024-04-10,2025-04-09,AST,AST,,,4.00,1425,No Break,,,,,,006Nz0000093xMYIAY,122602001004
800Nz00000A3156IAB,222677017005,0058d0000020feeAAA,001Nz0000093KY8IAM,012Pv0000027CJSIA2,a1G8d0000004DBmEAM,Activated,2024-05-11,2025-05-10,AST,AST,,,4.00,1000,No Break,,,,,,006Nz000008nwr4IAA,222677017005
800Nz00000A54qUIAR,317585041009,0054J000004vXPBQA2,001Nz000009DfhjIAC,012Pv0000027CJSIA2,a1G4J000002635ZUAQ,Activated,2024-03-30,2025-03-29,AST,AST,,,4.00,1950,No Break,,,,,,006Nz000008xwTDIAY,317585041009
800Nz00000A7sxBIAR,222664062002,0058d0000034SvqAAE,001Nz000009H319IAC,012Pv0000027CJSIA2,a1G4J000004juviUAA,Activated,2024-04-18,2025-04-17,AST,AST,,,4.00,2030,No Break,,,,,,006Nz0000091MvlIAE,222664062002
800Nz00000A8LHdIAN,222758012002,0054J000005JWtDQAW,001Nz000009MaipIAC,012Pv0000027CJSIA2,a1GNz00000010dtMAA,Activated,2024-03-25,2025-03-24,AST,AST,,,4.00,965,2 at 6 to expire at 8,,,,,,006Nz0000096hhpIAA,222758012002
800Nz00000A8PoXIAV,222749088003,0054J000004vXOqQAM,001Nz0000095yzFIAQ,012Pv0000027CJSIA2,a1GNz0000000amgMAA,Activated,2024-06-29,2025-06-28,Occupation Contract,Occupation Contract,,,4.00,960,No Break,,,,,,006Nz000008qXUjIAM,222749088003
800Nz00000A8TYZIA3,222749157001,0054J000004vXOqQAM,001Nz000008qa9GIAQ,012Pv0000027CJSIA2,a1GNz0000000dasMAA,Activated,2024-06-21,2025-06-20,Occupation Contract,Occupation Contract,,,4.00,1050,No Break,,,,,,006Nz000008bdaUIAQ,222749157001
800Nz00000A8YgLIAV,222623073003,0058d0000034SvqAAE,001Nz000009TviYIAS,012Pv0000027CJSIA2,a1G4J0000025yfhUAA,Activated,2024-03-23,2025-03-22,AST,AST,,,4.00,1455,No Break,,,,,,006Nz000009DsomIAC,222623073003
800Nz00000A8bg3IAB,222648179004,0054J000004vXOaQAM,001Nz000009KWjOIAW,012Pv0000027CJSIA2,a1G4J0000025yQhUAI,Activated,2024-05-06,2025-05-05,AST,AST,,,4.00,1445,No Break,,,,,,006Nz0000094cuOIAQ,222648179004
800Nz00000A8ikXIAR,217371035005,0054J000004vXOaQAM,001Nz0000093LKUIA2,012Pv0000027CJSIA2,a1G4J0000025y8jUAA,Activated,2024-04-08,2025-04-07,AST,AST,,,4.00,890,No Break,,,,,,006Nz000008nprCIAQ,217371035005
800Nz00000A8wVmIAJ,122564001004,0054J000004vXOaQAM,001Nz000009Zh07IAC,012Pv0000027CJSIA2,a1G4J0000025wyCUAQ,Activated,2024-03-27,2024-09-26,AST,AST,,,4.00,1025,No Break,,,,,,006Nz000009JgjBIAS,122564001004
800Nz00000ABRs7IAH,222677059004,0054J000004vXOqQAM,001Nz000008NhUIIA0,012Pv0000027CJSIA2,a1G8d0000004D7IEAU,Activated,2024-04-11,2025-04-10,AST,AST,,,4.00,1040,2 at 4 to expire at 6,,,,,,006Nz0000089yGcIAI,222677059004
800Nz00000ABckEIAT,222748027001,0054J000004vXOqQAM,001Nz000008qa9GIAQ,012Pv0000027CJSIA2,a1GNz0000000aRiMAI,Activated,2024-06-21,2025-06-20,Licence,Parking Licence,,,0.00,0,No Break,,,,,,006Nz000009N6M8IAK,222748027001
800Nz00000AByPpIAL,222686034002,0054J000005JWtDQAW,001Nz000008wvMMIAY,012Pv0000027CJSIA2,a1G8d0000004c6YEAQ,Activated,2024-04-09,2025-04-08,AST,AST,,,4.00,1100,No Break,,,,,,006Nz000008hhQ7IAI,222686034002
800Nz00000AC0RfIAL,222676016005,0054J000005JWtDQAW,001Nz000009alG9IAI,012Pv0000027CJSIA2,a1G8d0000004D7pEAE,Activated,2024-04-05,2025-04-04,AST,AST,,,4.00,1250,No Break,,,,,,006Nz000009Kiu9IAC,222676016005
800Nz00000ACDwbIAH,222630235006,0054J000004vXOqQAM,001Nz000009GSrDIAW,012Pv0000027CJSIA2,a1G4J0000025zV4UAI,Activated,2024-03-23,2025-03-22,AST,AST,,,4.00,1050,2 at 4 to expire at 6,,,,,,006Nz000009EqeJIAS,222630235006
800Nz00000AH1iCIAT,217371085007,0054J000004vXOaQAM,001Nz0000095u1DIAQ,012Pv0000027CJSIA2,a1G4J0000025yK5UAI,Activated,2024-03-30,2024-09-29,AST,AST,,,4.00,845,No Break,,,,,,006Nz000008qOMfIAM,217371085007
800Nz00000AH8l5IAD,222752140001,0054J000004vXOaQAM,001Nz000008hraaIAA,012Pv0000027CJSIA2,a1GNz0000000zBZMAY,Draft,2024-04-15,2026-04-14,AST,,,,4.00,1190,2 at 10 to expire at 12,,,,,,006Nz000008TNj0IAG,222752140001
800Nz00000AHFpiIAH,222752140001,0054J000004vXOaQAM,001Nz000008hraaIAA,012Pv0000027CJSIA2,a1GNz0000000zBZMAY,Activated,2024-04-15,2026-04-14,AST,AST,,,4.00,1190,2 at 10 to expire at 12,,,,,,006Nz000008TNj0IAG,222752140001
800Nz00000AHVb8IAH,317475001003,0058d000004DOMXAA4,001Nz000009OpDxIAK,012Pv0000027CJSIA2,a1G4J00000262sfUAA,Activated,2024-04-03,2026-04-02,AST,AST,,,4.00,3280,2 at 10 to expire at 12,,,,,,006Nz0000098u1bIAA,317475001003
800Nz00000AHmInIAL,222488027005,0054J000004vXOaQAM,001Nz000009Z8vBIAS,012Pv0000027CJSIA2,a1G4J0000025y2pUAA,Activated,2024-05-07,2025-05-06,AST,AST,,,4.00,805,No Break,,,,,,006Nz000009J5mnIAC,222488027005
800Nz00000AHnQ1IAL,222486005008,0054J000004vXOaQAM,001Nz000009UbD3IAK,012Pv0000027CJSIA2,a1G4J0000025xj9UAA,Activated,2024-04-02,2025-04-01,AST,AST,,,4.00,975,No Break,,,,,,006Nz000009EXa1IAG,222486005008
800Nz00000AHz1QIAT,222630223003,0058d0000034SvqAAE,001Nz000009GsSLIA0,012Pv0000027CJSIA2,a1G4J0000025zV3UAI,Activated,2024-04-12,2025-04-11,AST,AST,,,4.00,1040,No Break,,,,,,006Nz0000090zxcIAA,222630223003
800Nz00000AI3HrIAL,222623043003,0058d0000034SvqAAE,001Nz000009EfqvIAC,012Pv0000027CJSIA2,a1G4J0000025ygQUAQ,Draft,2024-04-08,2025-04-07,AST,AST,,,4.00,1500,No Break,,,,,,006Nz000008ywMHIAY,222623043003
800Nz00000AI5lAIAT,222639083005,0058d0000034SvqAAE,001Nz000009a5aKIAQ,012Pv0000027CJSIA2,a1G4J0000025z38UAA,Activated,2024-04-12,2025-04-11,AST,AST,,,6.00,1345,No Break,,,,,,006Nz000009KJUMIA4,222639083005
800Nz00000AI942IAD,317480003006,0058d000004DOMXAA4,001Nz000009DtpVIAS,012Pv0000027CJSIA2,a1G4J00000262tnUAA,Draft,2024-04-06,2025-04-05,AST,AST,,,4.00,2500,2 at 4 to expire at 6,,,,,,006Nz000008yBiLIAU,317480003006
800Nz00000AI9AQIA1,222683060003,0058d0000034SvqAAE,001Nz000009H7pYIAS,012Pv0000027CJSIA2,a1G8d0000004XfkEAE,Activated,2024-04-06,2025-04-05,AST,AST,,,4.00,1350,No Break,,,,,,006Nz0000091JbOIAU,222683060003
800Nz00000AIFneIAH,222487049004,0054J000004vXOaQAM,001Nz000009UU5AIAW,012Pv0000027CJSIA2,a1G4J0000025xwrUAA,Activated,2024-04-08,2025-04-07,AST,AST,,,4.00,995,No Break,,,,,,006Nz000009ESIbIAO,222487049004
800Nz00000AIMfdIAH,222683208003,0058d0000034SvqAAE,001Nz000008IYoEIAW,012Pv0000027CJSIA2,a1G8d0000004Xb9EAE,Activated,2024-03-26,2025-03-25,AST,AST,,,4.00,1050,No Break,,,,,,006Nz0000084rKUIAY,222683208003
800Nz00000AK3VVIA1,317480003006,0058d000004DOMXAA4,001Nz000009DtpVIAS,012Pv0000027CJSIA2,a1G4J00000262tnUAA,Activated,2024-04-06,2025-04-05,AST,AST,,,4.00,2500,2 at 4 to expire at 6,,,,,,006Nz000008yBiLIAU,317480003006
800Nz00000AKeq1IAD,317636003002,0058d000004DOMXAA4,001Nz000009kOnBIAU,012Pv0000027CJSIA2,a1G4J00000262xBUAQ,Activated,2024-03-30,2025-03-29,AST,AST,,,4.00,2800,No Break,,,,,,006Nz000009U4AlIAK,317636003002
800Nz00000AKuEnIAL,418550005004,0058d000004DOMXAA4,001Nz000009g739IAA,012Pv0000027CJSIA2,a1G4J0000025zRTUAY,Activated,2024-04-12,2025-04-11,AST,AST,,,4.00,3185,No Break,,,,,,006Nz000009PyJxIAK,418550005004
800Nz00000ALKysIAH,222631008006,0058d0000034SvqAAE,001Nz000008FqORIA0,012Pv0000027CJSIA2,a1G4J0000025ynRUAQ,Activated,2024-04-25,2025-04-24,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz000009XqM1IAK,222631008006
800Nz00000APmaGIAT,222623043003,0058d0000034SvqAAE,001Nz000009EfqvIAC,012Pv0000027CJSIA2,a1G4J0000025ygQUAQ,Activated,2024-04-08,2025-04-07,AST,AST,,,4.00,1500,No Break,,,,,,006Nz000008ywMHIAY,222623043003
800Nz00000AQnLuIAL,222758289001,0054J000005JWtDQAW,001Nz000009UeCXIA0,012Pv0000027CJSIA2,a1GNz00000016mYMAQ,Activated,2024-04-01,2025-03-31,AST,AST,,,4.00,1405,No Break,,,,,,006Nz000009EaHlIAK,222758289001
800Nz00000AQycHIAT,222756001001,0054J000004vXOaQAM,001Nz000009EBOKIA4,012Pv0000027CJSIA2,a1GNz0000000vBBMAY,Activated,2024-04-05,2025-04-04,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz000009cmODIAY,222756001001
800Nz00000ARJglIAH,122600007008,0054J000004vXOaQAM,001Nz000009lRKeIAM,012Pv0000027CJSIA2,a1G4J0000025x2GUAQ,Activated,2024-04-03,2025-04-02,AST,AST,,,4.00,1325,No Break,,,,,,006Nz000009V3ULIA0,122600007008
800Nz00000ARLKPIA5,222683038002,0058d0000034SvqAAE,001Nz000009E3AYIA0,012Pv0000027CJSIA2,a1G8d0000004XYzEAM,Activated,2024-04-27,2025-04-26,AST,AST,,,4.00,1300,No Break,,,,,,006Nz000008yKH2IAM,222683038002
800Nz00000AZLf7IAH,222683187004,0058d0000034SvqAAE,001Nz000009l0XSIAY,012Pv0000027CJSIA2,a1G8d0000004XZSEA2,Draft,2024-04-10,2025-04-09,AST,AST,,,4.00,1020,No Break,,,,,,006Nz000009UfmxIAC,222683187004
800Nz00000AZLrtIAH,222666166003,0058d0000034SvqAAE,001Nz000009fwinIAA,012Pv0000027CJSIA2,a1G4J000004jys8UAA,Activated,2024-05-13,2025-05-12,AST,AST,,,4.00,1185,No Break,,,,,,006Nz000009PkDlIAK,222666166003
800Nz00000AZmATIA1,222650091004,0054J000004vXOaQAM,001Nz000009pw1iIAA,012Pv0000027CJSIA2,a1G4J0000025yT6UAI,Draft,2024-04-27,2025-04-26,AST,AST,,,4.00,2050,No Break,,,,,,006Nz000009d9j3IAA,222650091004
800Nz00000AZu9sIAD,222630046005,0058d0000034SvqAAE,001Nz000009UzouIAC,012Pv0000027CJSIA2,a1G4J0000025zN4UAI,Draft,2024-05-15,2025-05-14,AST,AST,,,4.00,1020,No Break,,,,,,006Nz000009EuGUIA0,222630046005
800Nz00000AZwJVIA1,222753004001,0054J000004vXOaQAM,001Nz000009EBOKIA4,012Pv0000027CJSIA2,a1GNz0000000vCoMAI,Activated,2024-04-05,2025-04-04,AST,AST,,,4.00,890,No Break,,,,,,006Nz000008yafDIAQ,222753004001
800Nz00000AaMaeIAF,222758051001,0054J000005JWtDQAW,001Nz0000085xsXIAQ,012Pv0000027CJSIA2,a1GNz00000010VqMAI,Activated,2024-04-20,2025-04-19,AST,AST,,,4.00,1010,No Break,,,,,,006Nz000007t5hOIAQ,222758051001
800Nz00000AaQr5IAF,222683187004,0058d0000034SvqAAE,001Nz000009l0XSIAY,012Pv0000027CJSIA2,a1G8d0000004XZSEA2,Activated,2024-04-05,2025-04-04,AST,AST,,,4.00,1020,No Break,,,,,,006Nz000009UfmxIAC,222683187004
800Nz00000AaS9iIAF,222683128002,0058d0000034SvqAAE,001Nz000009TmX7IAK,012Pv0000027CJSIA2,a1G8d0000004XjcEAE,Activated,2024-05-17,2025-05-16,AST,AST,,,4.00,1080,No Break,,,,,,006Nz000009DchNIAS,222683128002
800Nz00000Aaf26IAB,222753002001,0054J000004vXOaQAM,001Nz000008k4ldIAA,012Pv0000027CJSIA2,a1GNz0000000vMTMAY,Activated,2024-04-26,2025-04-25,AST,AST,,,4.00,890,No Break,,,,,,006Nz000008VULPIA4,222753002001
800Nz00000AcWe9IAF,127057087003,0054J000004vXPBQA2,001Nz000009nSvjIAE,012Pv0000027CJSIA2,a1G4J0000025x67UAA,Activated,2024-04-08,2025-04-07,AST,AST,,,6.00,780,No Break,,,,,,006Nz000009XEtRIAW,127057087003
800Nz00000AcpLXIAZ,222490014006,0054J000004vXPBQA2,001Nz000009lsuDIAQ,012Pv0000027CJSIA2,a1G4J0000025xckUAA,Activated,2024-04-09,2025-04-08,AST,AST,,,4.00,990,No Break,,,,,,006Nz000009VVlVIAW,222490014006
800Nz00000AdVfnIAF,222695017002,0058d0000020feeAAA,001Nz000009ndhOIAQ,012Pv0000027CJSIA2,a1G8d0000004qelEAA,Activated,2024-04-05,2024-10-04,AST,AST,,,4.00,1580,No Break,,,,,,006Nz000009XFJFIA4,222695017002
800Nz00000Adj7ZIAR,222623113004,0058d0000034SvqAAE,001Nz000009oG61IAE,012Pv0000027CJSIA2,a1G4J0000025yz2UAA,Draft,2024-04-28,2025-04-27,AST,AST,,,4.00,2000,No Break,,,,,,006Nz000009Xi3XIAS,222623113004
800Nz00000Af5vxIAB,222623080004,0058d0000034SvqAAE,001Nz000009UC54IAG,012Pv0000027CJSIA2,a1G4J0000025yqgUAA,Activated,2024-04-20,2025-04-19,AST,AST,,,4.00,1535,No Break,,,,,,006Nz000009E6gJIAS,222623080004
800Nz00000AfAguIAF,222623113004,0058d0000034SvqAAE,001Nz000009oE5tIAE,012Pv0000027CJSIA2,a1G4J0000025yz2UAA,Activated,2024-04-28,2025-04-27,AST,AST,,,4.00,2000,No Break,,,,,,006Nz000009Xi3XIAS,222623113004
800Nz00000AfE4UIAV,222630119004,0058d0000034SvqAAE,001Nz000009HfPlIAK,012Pv0000027CJSIA2,a1G4J0000025zH4UAI,Activated,2024-04-05,2025-04-04,AST,AST,,,4.00,1260,No Break,,,,,,006Nz000009EqJLIA0,222630119004
800Nz00000AfWj2IAF,222737234001,0054J000005JWtDQAW,001Nz000009394oIAA,012Pv0000027CJSIA2,a1G8d000002QBngEAG,Draft,2024-04-12,2025-04-11,AST,AST,,,4.00,955,No Break,,,,,,006Nz000008nfiCIAQ,222737234001
800Nz00000Afk4MIAR,222686110002,0054J000005JWtDQAW,001Nz000009JiMmIAK,012Pv0000027CJSIA2,a1G8d0000004cApEAI,Activated,2024-04-12,2025-04-11,AST,AST,,,4.00,1300,2 at 4 to expire at 6,,,,,,006Nz0000093qcrIAA,222686110002
800Nz00000AnXjmIAF,222629042004,0058d0000034SvqAAE,001Nz000009EfqvIAC,012Pv0000027CJSIA2,a1G4J0000025xx7UAA,Draft,2024-04-12,2025-04-11,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz000009yAP8IAM,222629042004
800Nz00000AnqfmIAB,222629028005,0058d0000034SvqAAE,001Nz000009oE5tIAE,012Pv0000027CJSIA2,a1G4J0000025xqwUAA,Activated,2024-04-29,2025-04-28,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz000009xvmjIAA,222629028005
800Nz00000Anqr3IAB,222630046005,0058d0000034SvqAAE,001Nz000009UzouIAC,012Pv0000027CJSIA2,a1G4J0000025zN4UAI,Draft,2024-05-22,2025-05-21,AST,AST,,,4.00,1020,No Break,,,,,,006Nz000009EuGUIA0,222630046005
800Nz00000Ao4dsIAB,222629042004,0058d0000034SvqAAE,001Nz000009EfqvIAC,012Pv0000027CJSIA2,a1G4J0000025xx7UAA,Activated,2024-04-12,2025-04-11,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz000009yAP8IAM,222629042004
800Nz00000Ao6vhIAB,222683059004,0058d0000034SvqAAE,001Nz000009tn2zIAA,012Pv0000027CJSIA2,a1G8d0000004XffEAE,Activated,2024-05-01,2025-04-30,AST,AST,,,4.00,1030,No Break,,,,,,006Nz000009dJC8IAM,222683059004
800Nz00000AoNK9IAN,222737234001,0054J000005JWtDQAW,001Nz000009394oIAA,012Pv0000027CJSIA2,a1G8d000002QBngEAG,Activated,2024-04-11,2025-04-10,AST,AST,,,4.00,955,No Break,,,,,,006Nz000008nfiCIAQ,222737234001
800Nz00000AoghZIAR,222650091004,0054J000004vXPBQA2,001Nz000009pw1iIAA,012Pv0000027CJSIA2,a1G4J0000025yT6UAI,Activated,2024-04-27,2025-04-26,AST,AST,,,4.00,2050,No Break,,,,,,006Nz000009d9j3IAA,222650091004
800Nz00000AokQHIAZ,222648198002,0054J000004vXPBQA2,001Nz00000A1FQlIAN,012Pv0000027CJSIA2,a1G4J0000025yibUAA,Activated,2024-05-27,2025-05-26,AST,AST,,,4.00,1540,No Break,,,,,,006Nz000009lQgFIAU,222648198002
800Nz00000AopRVIAZ,222649007002,0054J000004vXPBQA2,001Nz000009zKrAIAU,012Pv0000027CJSIA2,a1G4J0000025yKpUAI,Activated,2024-06-06,2025-06-05,AST,AST,,,4.00,1460,No Break,,,,,,006Nz000009jMbwIAE,222649007002
800Nz00000Ap0YNIAZ,222676108005,0058d0000020feeAAA,001Nz000009tlu4IAA,012Pv0000027CJSIA2,a1G8d0000004DH2EAM,Activated,2024-06-18,2025-06-17,AST,AST,,,4.00,1090,No Break,,,,,,006Nz000009dIj9IAE,222676108005
800Nz00000Ap9l3IAB,222631017003,0058d0000034SvqAAE,001Nz000009GSrDIAW,012Pv0000027CJSIA2,a1G4J0000025yoJUAQ,Activated,2024-06-28,2025-06-27,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz000009yd4cIAA,222631017003
800Nz00000ApGWSIA3,222676083004,0058d0000020feeAAA,001Nz000009oflzIAA,012Pv0000027CJSIA2,a1G8d0000004DI9EAM,Activated,2024-04-20,2025-04-19,AST,AST,,,4.00,1280,No Break,,,,,,006Nz000009YFp4IAG,222676083004
800Nz00000ArQwHIAV,222624044004,0058d0000034SvqAAE,001Nz000009EcOVIA0,012Pv0000027CJSIA2,a1G4J0000025yPYUAY,Activated,2024-04-15,2025-04-14,AST,AST,,,4.00,1525,No Break,,,,,,006Nz000008yxDYIAY,222624044004
800Nz00000ArTfmIAF,222692013002,0058d0000020feeAAA,001Nz000009MuuSIAS,012Pv0000027CJSIA2,a1G8d0000004ql2EAA,Draft,2024-04-26,2027-04-25,AST,,,,4.00,1610,2 at 10 to expire at 12,,,,,,006Nz0000096ru8IAA,222692013002
800Nz00000ArXMcIAN,222692013002,0058d0000020feeAAA,001Nz000009MuuSIAS,012Pv0000027CJSIA2,a1G8d0000004ql2EAA,Activated,2024-04-26,2027-04-25,AST,AST,,,4.00,1610,2 at 10 to expire at 12,,,,,,006Nz0000096ru8IAA,222692013002
800Nz00000BLrfjIAD,222630237002,0058d0000034SvqAAE,001Nz00000AX2EzIAL,,a1G4J0000025zMKUAY,Activated,2024-04-24,2025-04-23,AST,AST,,,4.00,855,No Break,,,,,,006Nz00000AGu3hIAD,222630237002
800Nz00000Arrn5IAB,317585026002,0058d000004DOMXAA4,001Nz00000A43haIAB,012Pv0000027CJSIA2,a1G4J000002634vUAA,Activated,2024-04-20,2026-04-19,AST,AST,,,4.00,2450,2 at 10 to expire at 12,,,,,,006Nz000009o7M6IAI,317585026002
800Nz00000ArxdqIAB,317468004008,0058d000004DOMXAA4,001Nz000009sWDrIAM,012Pv0000027CJSIA2,a1G4J00000262jsUAA,Activated,2024-05-11,2026-05-10,AST,AST,,,4.00,2480,2 at 10 to expire at 12,,,,,,006Nz000009bwF7IAI,317468004008
800Nz00000As0DWIAZ,222758274001,0054J000005JWtDQAW,001Nz000009ch23IAA,012Pv0000027CJSIA2,a1GNz000000169rMAA,Activated,2024-04-24,2025-04-23,AST,AST,,,4.00,1025,No Break,,,,,,006Nz000009MfP8IAK,222758274001
800Nz00000As1KmIAJ,222668021003,0058d0000034SvqAAE,001Nz000009fwinIAA,012Pv0000027CJSIA2,a1G4J000004jyicUAA,Activated,2024-05-13,2025-05-12,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz000009ZvmDIAS,222668021003
800Nz00000As7jXIAR,222758304001,0054J000005JWtDQAW,001Nz000009TkTkIAK,012Pv0000027CJSIA2,a1GNz00000015TtMAI,Activated,2024-05-01,2025-10-31,AST,AST,,,4.00,1400,No Break,,,,,,006Nz000009DrZDIA0,222758304001
800Nz00000Au1a5IAB,222683011002,0058d0000034SvqAAE,001Nz000008vrO4IAI,,a1G8d0000004XcREAU,Activated,2024-04-15,2025-04-14,AST,AST,,,4.00,1225,No Break,,,,,,006Nz000008gl9FIAQ,222683011002
800Nz00000Aukk2IAB,222737084001,0054J000005JWtDQAW,001Nz000009L0j1IAC,,a1G8d000002QBb6EAG,Activated,2024-04-30,2024-10-29,AST,AST,,,4.00,1200,No Break,,,,,,006Nz00000958B5IAI,222737084001
800Nz00000AuqO0IAJ,222652027002,0054J000004vXOaQAM,001Nz000008vSKkIAM,,a1G4J0000025yS8UAI,Activated,2024-06-03,2025-06-02,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz000008kFfPIAU,222652027002
800Nz00000AwFsPIAV,222630046005,0058d0000034SvqAAE,001Nz000009UzouIAC,,a1G4J0000025zN4UAI,Activated,2024-05-22,2025-05-21,AST,AST,,,4.00,1020,No Break,,"The Landlord and the Tenant agree that the Tenant may terminate this Agreement  (via agreement of a deed of surrender) but only within the 1st month of the Term of the Agreement. To exercise this clause, the tenant agrees to give the Landlord notice in writing, within the first week of the Term of the Agreement, to terminate it at the expiry of the 1st month of the Term of the Agreement.",,,,006Nz000009EuGUIA0,222630046005
800Nz00000AwTCEIA3,222629015004,0058d0000034SvqAAE,001Nz000009lDPdIAM,,a1G4J0000025y9CUAQ,Draft,2024-05-25,2025-05-24,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz000009y6OxIAI,222629015004
800Nz00000AwY5KIAV,222629015004,0058d0000034SvqAAE,001Nz000009lDPdIAM,,a1G4J0000025y9CUAQ,Activated,2024-05-25,2025-05-24,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz000009y6OxIAI,222629015004
800Nz00000AwhQUIAZ,222758079001,0054J000004vXOqQAM,001Nz00000A9PFxIAN,,a1GNz00000011i4MAA,Activated,2024-04-12,2025-04-11,AST,AST,,,4.00,985,No Break,,,,,,006Nz000009tNoPIAU,222758079001
800Nz00000Ax0RJIAZ,222676056007,0058d0000020feeAAA,001Nz00000A6MOMIA3,,a1G8d0000004D9rEAE,Activated,2024-04-22,2025-04-21,AST,AST,,,4.00,1300,2 at 4 to expire at 6,,,,,,006Nz000009qYq1IAE,222676056007
