"parent_reference","salesforce_unit_id","cnt"
"222652001001","a1G4J0000025yN9UAI","2"
"127828001001","a1GNz000001fus5MAA","2"
"222630209003","a1G4J0000025zUeUAI","2"
"318297002002","a1G4J000002636xUAA","2"
"122486013002","a1G4J0000025wZ6UAI","2"
"222580105003","a1G4J0000025ykcUAA","2"
"222520082003","a1G4J0000025xisUAA","2"
"127535018001","a1G4J0000025xbiUAA","2"
"222580044005","a1G4J0000025xylUAA","2"
"222648004002","a1G4J0000025yQrUAI","3"
"418640001003","a1G4J000002606FUAQ","2"
"115933001002","a1G4J0000025wiYUAQ","2"
"116161002003","a1G4J0000025wIYUAY","2"
"114101001003","a1G4J0000025wCcUAI","2"
"222648042002","a1G4J0000025yMYUAY","3"
"418621002003","a1G4J0000025zuNUAQ","2"
"317766001001","a1G4J0000025xN8UAI","3"
"222520030004","a1G4J0000025y9xUAA","3"
"317677005006","a1G4J0000025yV1UAI","3"
"222666173005","a1G4J000004jyscUAA","2"
"222581050003","a1G4J0000025xogUAA","2"
"107285002002","a1G4J0000025uaxUAA","2"
"108954001001","a1G4J0000025v1iUAA","2"
"104152038005","a1G4J0000025u0nUAA","2"
"418549014003","a1G4J0000025zfoUAA","2"
"217371039004","a1G4J0000025xBoUAI","2"
"115631001001","a1G4J0000025w8WUAQ","2"
"222623098002","a1G4J0000025ypiUAA","2"
"114054005001","a1G4J0000025vF5UAI","2"
"110528001001","a1G4J0000025vBSUAY","2"
"418639023001","a1G8d0000004MgKEAU","2"
"127483062001","a1G4J0000025xYFUAY","2"
"127412001001","a1G4J0000025xUwUAI","2"
"222737199001","a1G8d000002QBkhEAG","2"
"222737247001","a1G8d000002QBoUEAW","2"
"900002011003","a1G4J000002602kUAA","4"
"222752133002","a1GNz0000000wooMAA","2"
"222677039003","a1G8d0000004DAkEAM","3"
"222521034006","a1G4J0000025y0VUAQ","2"
"222578054007","a1G4J0000025ycFUAQ","2"
"222643097001","a1G4J0000025yPEUAY","2"
"222758277002","a1GNz000000188PMAQ","2"
"222516004003","a1G4J0000025xrbUAA","2"
"109952002002","a1G4J00000261iCUAQ","2"
"222578123005","a1G4J0000025z21UAA","3"
"122506224001","a1G4J0000025x4kUAA","2"
"222687011002","a1G8d0000004c19EAA","2"
"317628015005","a1G4J000002630tUAA","3"
"115998001003","a1G4J0000025wjRUAQ","2"
"222652055002","a1G4J0000025y8xUAA","2"
"222650105003","a1G4J0000025yI0UAI","2"
"107521003004","a1G4J0000025umdUAA","2"
"317351019002","a1G4J0000025zFyUAI","3"
"222601016004","a1G4J0000025y8SUAQ","2"
"418645121003","a1G4J00000260ByUAI","2"
"115931001003","a1G4J0000025wQfUAI","2"
"108824001001","a1G4J0000025uUIUAY","2"
"418645031003","a1G8d0000004MdkEAE","2"
"222788040001","a1GNz0000019GszMAE","2"
"317674003001","a1G4J0000025yeEUAQ","4"
"900002057004","a1G4J00000260SRUAY","2"
"222744008001","a1G8d000002QBLDEA4","2"
"222624050003","a1G4J0000025yQsUAI","2"
"115776004003","a1G4J0000025whBUAQ","2"
"222652043003","a1G4J0000025y56UAA","2"
"418565028004","a1G4J0000025zyKUAQ","3"
"104416002007","a1G4J00000261cWUAQ","2"
"122587018004","a1G4J0000025x2TUAQ","2"
"103913001002","a1G4J0000025txWUAQ","2"
"122506061001","a1G4J0000025wnZUAQ","2"
"107521007001","a1G4J0000025u3aUAA","2"
"106638001001","a1G4J0000025uU7UAI","2"
"107755001004","a1G4J0000025usRUAQ","2"
"222611007003","a1G4J0000025y4CUAQ","2"
"222515002002","a1G4J0000025xhPUAQ","2"
"127647001001","a1G4J000004PvPKUA0","2"
"222708018003","a1G8d0000005rPfEAI","2"
"222744021001","a1G8d000002QBM6EAO","2"
"222741018001","a1G8d000002Q2a5EAC","2"
"222599001004","a1G4J0000025xwIUAQ","2"
"115171001003","a1G4J0000025wNvUAI","2"
"112881001002","a1G4J0000025vowUAA","2"
"222741023001","a1G8d000002Q2aUEAS","2"
"216626004001","a1G4J0000025xgTUAQ","2"
"115934001002","a1G4J0000025wisUAA","2"
"222624031006","a1G4J0000025yMGUAY","2"
"222522035003","a1G4J0000025xw4UAA","2"
"222686127002","a1G8d0000004cBAEAY","2"
"107208001002","a1G4J0000025twPUAQ","2"
"222708102001","a1G8d0000005rVOEAY","2"
"222676074003","a1G8d0000004D6dEAE","2"
"114949001003","a1G4J00000262VCUAY","2"
"222683025002","a1G8d0000004XdFEAU","2"
"127427001001","a1G4J0000025xVfUAI","2"
"112374001002","a1G4J0000025vevUAA","2"
"222700008001","a1G8d0000004qdDEAQ","2"
"110819001001","a1G4J0000025vPuUAI","2"
"114152002003","a1G4J0000025wCOUAY","2"
"418535002006","a1G4J0000025zXjUAI","2"
"222708016001","a1G8d0000005rPMEAY","2"
"222487049004","a1G4J0000025xwrUAA","4"
"109989095001","a1G4J0000025v21UAA","2"
"222677070005","a1G8d0000004DIOEA2","2"
"115549001001","a1G4J0000025wJXUAY","2"
"122587014007","a1G4J0000025wyIUAQ","2"
"900002070003","a1G4J00000260KRUAY","2"
"222650081002","a1G4J0000025yLxUAI","2"
"222639118004","a1G4J0000025zLEUAY","2"
"222683075001","a1G8d0000004Xg5EAE","2"
"115915001002","a1G4J0000025wPyUAI","2"
"418639043001","a1G8d0000004MhmEAE","2"
"222664088002","a1G4J000004juxUUAQ","2"
"418570038001","a1G4J000002600uUAA","3"
"222649029002","a1G4J0000025yPZUAY","3"
"111867010003","a1G4J00000261qTUAQ","2"
"122600006008","a1G4J0000025wpcUAA","2"
"122486073006","a1G4J0000025wmCUAQ","2"
"127800002001","a1GNz0000002jNeMAI","2"
"103177001005","a1G4J0000025tc3UAA","2"
"127057016002","a1G4J0000025wSPUAY","2"
"222737229001","a1G8d000002QBRgEAO","2"
"222664103002","a1G4J000004juuWUAQ","3"
"127535002001","a1G4J0000025xMXUAY","2"
"418577019004","a1G4J0000025zriUAA","2"
"109788011003","a1G4J0000025usJUAQ","2"
"113923001001","a1G4J0000025vrJUAQ","3"
"418594001002","a1G4J0000025zcXUAQ","2"
"222580013003","a1G4J0000025yXtUAI","2"
"222737237001","a1G8d000002QBnvEAG","2"
"104223016005","a1G4J00000261W0UAI","2"
"112886002004","a1G4J0000025vNNUAY","2"
"222583069005","a1G4J0000025ydIUAQ","2"
"222677090002","a1G8d0000004DK0EAM","2"
"222676068003","a1G8d0000004DH1EAM","3"
"317351021005","a1G4J0000025z9oUAA","2"
"111868093003","a1G4J00000261ysUAA","2"
"127817001001","a1GNz000000hsbTMAQ","2"
"109134001001","a1G4J0000025uyCUAQ","2"
"222666233001","a1G4J000004jyvmUAA","3"
"222581044003","a1G4J0000025xRIUAY","2"
"112260001003","a1G4J0000025vlgUAA","4"
"418635002003","a1G4J0000026073UAA","2"
"222630148002","a1G4J0000025zLTUAY","2"
"127262132002","a1G4J0000025xEXUAY","2"
"222520041001","a1G4J0000025yD3UAI","2"
"127585001001","a1G4J0000025xZwUAI","2"
"111867143004","a1G4J000002626RUAQ","2"
"318292054003","a1G4J0000025yUjUAI","2"
"122506013001","a1G4J0000025wqBUAQ","2"
"127586008002","a1G4J0000025x2XUAQ","2"
"107210001003","a1G4J0000025ugVUAQ","2"
"222596002001","a1G4J0000025xqGUAQ","4"
"418538036005","a1G4J0000025zd5UAA","2"
"418600001002","a1G4J0000025zlvUAA","2"
"222697056004","a1G8d0000004qd8EAA","2"
"104804002004","a1G4J0000025uOIUAY","2"
"222489012006","a1G4J0000025wudUAA","2"
"222708050001","a1G8d0000005rSjEAI","2"
"317764001001","a1G4J0000025yG0UAI","3"
"222676079004","a1G8d0000004DAcEAM","2"
"112270001004","a1G4J0000025vmPUAQ","2"
"222708035001","a1G8d0000005rRREAY","2"
"418579040003","a1G4J0000025zcpUAA","2"
"112366002001","a1G4J0000025vmkUAA","2"
"217371088006","a1G4J0000025yEwUAI","2"
"122486038003","a1G4J0000025x1GUAQ","2"
"115395001004","a1G4J0000025wVPUAY","2"
"109788053001","a1G4J0000025uuQUAQ","2"
"222630094006","a1G4J0000025zF9UAI","2"
"112864001002","a1G4J0000025vxTUAQ","2"
"222683098001","a1G8d0000004XhlEAE","4"
"222666213003","a1G4J000004jyvMUAQ","2"
"222630177003","a1G4J0000025zMOUAY","2"
"110789001003","a1G4J0000025vPLUAY","2"
"418645097003","a1G4J000002609JUAQ","2"
"115650001001","a1G4J0000025we7UAA","2"
"122663001001","a1G4J0000025x6WUAQ","2"
"222649037004","a1G4J0000025yRoUAI","2"
"900002118001","a1G4J00000260BMUAY","2"
"222744125001","a1G8d000002QBTbEAO","2"
"222578041006","a1G4J0000025ytfUAA","2"
"222744056001","a1G8d000002QBOqEAO","2"
"122645001003","a1G4J0000025x42UAA","2"
"127145001002","a1G4J0000025xCPUAY","2"
"317923001003","a1G4J0000025yuaUAA","2"
"418597004004","a1G4J0000025z3qUAA","2"
"222650019002","a1G4J0000025yL9UAI","3"
"122521001001","a1G4J0000025wQhUAI","2"
"222623117002","a1G4J0000025yulUAA","2"
"127057240003","a1G4J0000025wvHUAQ","2"
"418595004001","a1G4J0000025zl1UAA","3"
"222606019003","a1G4J0000025y3oUAA","2"
"418578081002","a1G4J0000025zyIUAQ","2"
"122617001002","a1G4J0000025wpNUAQ","3"
"222749050002","a1GNz0000000aWZMAY","2"
"217371044007","a1G4J0000025yHKUAY","2"
"122614001003","a1G4J0000025wzcUAA","3"
"222583063004","a1G4J0000025yZqUAI","2"
"222624070003","a1G4J0000025yP8UAI","2"
"222577003001","a1G4J0000025xMrUAI","3"
"418557001002","a1G4J0000025zThUAI","2"
"317665001005","a1G4J0000025yO3UAI","2"
"317351009002","a1G4J0000025zE7UAI","2"
"222579021003","a1G4J0000025ywbUAA","3"
"113670002005","a1G4J0000025vUEUAY","2"
"222643099002","a1G4J0000025yQxUAI","2"
"222737036003","a1G8d000002QBYREA4","2"
"112814001002","a1G4J0000025vpLUAQ","2"
"222639035003","a1G4J0000025zJWUAY","2"
"122506047001","a1G4J0000025wdhUAA","2"
"900002020001","a1G4J0000025yXbUAI","2"
"317681008011","a1G4J0000025yaMUAQ","3"
"222737119003","a1G8d000002QBdREAW","2"
"127117001002","a1G4J0000025wyXUAQ","2"
"122506090002","a1G4J0000025wyJUAQ","2"
"222708105003","a1G8d0000005rVYEAY","2"
"222579072006","a1G4J0000025zDOUAY","6"
"222677097003","a1G8d0000004DJcEAM","4"
"222578082003","a1G4J0000025yGaUAI","2"
"222676099003","a1G8d0000004DJREA2","2"
"113817001005","a1G4J0000025vfNUAQ","2"
"111110001002","a1G4J0000025vOJUAY","2"
"317351025004","a1G4J0000025z98UAA","2"
"127713001001","a1G8d0000005GhDEAU","2"
"103385001006","a1G4J0000025tUyUAI","4"
"222488003005","a1G4J0000025y3NUAQ","2"
"104457032003","a1G4J0000025uAMUAY","2"
"222799050002","a1GNz000002tF8XMAU","2"
"217371053003","a1G4J0000025yIGUAY","2"
"222695003001","a1G8d0000004qgvEAA","2"
"418570026004","a1G4J0000025zwoUAA","3"
"222744070001","a1G8d000002QBPtEAO","2"
"222580006004","a1G4J0000025yVAUAY","2"
"418598004003","a1G4J0000025zkEUAQ","2"
"222708128001","a1G8d0000005r6nEAA","2"
"900002119003","a1G4J00000260SoUAI","2"
"222578069003","a1G4J0000025yzWUAQ","3"
"222520050009","a1G4J0000025xkeUAA","2"
"418645071003","a1G4J00000260DKUAY","2"
"109989006001","a1G4J0000025urWUAQ","2"
"418579009001","a1G4J0000025z3hUAA","3"
"127456006001","a1G4J0000025xWJUAY","2"
"222517009001","a1G4J0000025x3oUAA","2"
"222737004001","a1G8d000002QBW1EAO","2"
"900002076004","a1G4J0000025zdaUAA","2"
"222630074004","a1G4J0000025zBjUAI","2"
"222578079004","a1G4J0000025ytxUAA","2"
"222741052002","a1G8d000002Q2cVEAS","2"
"418645053003","a1G4J0000026011UAA","2"
"222580011006","a1G4J0000025ye4UAA","2"
"127754001001","a1G8d0000022U0jEAE","2"
"127445001001","a1G4J0000025xHWUAY","3"
"112212001002","a1G4J0000025usxUAA","2"
"222749227001","a1GNz0000000eDaMAI","2"
"222631041004","a1G4J0000025ypHUAQ","2"
"222541001002","a1G4J0000025ximUAA","2"
"418549008001","a1G4J0000025zRPUAY","2"
"222648072003","a1G4J0000025yU5UAI","2"
"222683054001","a1G8d0000004XfLEAU","2"
"115776002003","a1G4J0000025wh6UAA","2"
"222744024001","a1G8d000002QBMLEA4","3"
"418619001002","a1G4J0000025zoBUAQ","2"
"222630103004","a1G4J0000025z2oUAA","2"
"317681003003","a1G4J0000025w8oUAA","2"
"222666209003","a1G4J000004jyoWUAQ","2"
"317353068001","a1G4J0000025z9gUAA","2"
"217371026005","a1G4J0000025yBDUAY","2"
"222683184002","a1G8d0000004XZIEA2","2"
"217371104005","a1G4J0000025yKFUAY","2"
"104008001001","a1G4J0000025u0KUAQ","2"
"222799134002","a1GNz000002t7WlMAI","2"
"418536004009","a1G4J0000025zrdUAA","3"
"112625001002","a1G4J0000025vhmUAA","2"
"112525006002","a1G4J00000262G7UAI","2"
"103864001001","a1G4J0000025ttOUAQ","3"
"104676001001","a1G4J0000025uO2UAI","2"
"111249001001","a1G4J0000025vL0UAI","2"
"222659023002","a1G4J0000025xFlUAI","2"
"127658001001","a1G8d0000004KmrEAE","2"
"127262136002","a1G4J0000025xJnUAI","2"
"222595003001","a1G4J0000025x86UAA","2"
"122486087006","a1G4J0000025wkcUAA","2"
"418536001005","a1G4J0000025zkyUAA","3"
"317667009001","a1G4J0000025yL5UAI","2"
"110447257001","a1G4J0000025ulEUAQ","2"
"127262094002","a1G4J0000025xFoUAI","2"
"418576012002","a1G4J0000025zmhUAA","2"
"317583004006","a1G4J00000262n2UAA","2"
"222666144003","a1G4J000004jyr5UAA","2"
"418576032003","a1G4J000002606EUAQ","2"
"222664002002","a1G4J000004jurHUAQ","2"
"222578047008","a1G4J0000025y1nUAA","3"
"127131008001","a1G4J0000025wZoUAI","2"
"104050003002","a1G4J0000025u1XUAQ","2"
"103734005003","a1G4J0000025tktUAA","2"
"222693011001","a1G8d0000004qa0EAA","3"
"222516010001","a1G4J0000025xrlUAA","2"
"222578004002","a1G4J0000025z0jUAA","2"
"104457017005","a1G4J0000025u5JUAQ","2"
"222491050003","a1G4J0000025y3RUAQ","2"
"106552001001","a1G4J0000025udRUAQ","2"
"222579097004","a1G4J0000025zBsUAI","2"
"112365002001","a1G4J00000261rwUAA","2"
"317387006008","a1G4J00000262mrUAA","2"
"112816001001","a1G4J0000025vogUAA","2"
"110854001001","a1G4J0000025vRRUAY","2"
"222752127001","a1GNz0000000z0HMAQ","2"
"114606001001","a1G4J0000025w7dUAA","2"
"418578085002","a1G4J0000025zwIUAQ","2"
"112851002002","a1G4J0000025vfgUAA","2"
"418538042008","a1G4J0000025zkQUAQ","2"
"127536029001","a1G4J0000025wcFUAQ","2"
"127818001001","a1GNz000000hvMPMAY","2"
"222758025002","a1GNz00000011BlMAI","2"
"222737063001","a1G8d000002QBa3EAG","2"
"222584001004","a1G4J0000025wy1UAA","2"
"104458001005","a1G4J0000025tjqUAA","2"
"104281001001","a1G4J0000025uERUAY","3"
"900002152003","a1G4J00000260SeUAI","2"
"418538002003","a1G4J0000025zO9UAI","2"
"222737123002","a1G8d000002QBdlEAG","2"
"127580001001","a1G4J0000025wlOUAQ","2"
"317667001013","a1G4J0000025yZ2UAI","2"
"127262112002","a1G4J0000025xKyUAI","2"
"127649001001","a1G8d0000004H0uEAE","2"
"127683001001","a1G8d0000004pFGEAY","2"
"317667001001","a1G4J0000025yZ2UAI","2"
"222643022002","a1G4J0000025ySTUAY","2"
"222737115001","a1G8d000002QBdCEAW","2"
"222579109004","a1G4J0000025yrfUAA","2"
"222520008009","a1G4J0000025y3KUAQ","2"
"317356025003","a1G4J0000025z4EUAQ","2"
"222580076004","a1G4J0000025yejUAA","2"
"108901001008","a1G4J0000025uwFUAQ","2"
"103920013003","a1G4J0000025tv3UAA","2"
"418550004004","a1G4J0000025zWSUAY","3"
"222749038002","a1GNz0000000cZxMAI","2"
"127262205002","a1G4J0000025x8kUAA","2"
"418621005004","a1G4J0000025zohUAA","2"
"109788032001","a1G4J0000025v8PUAQ","2"
"217093005003","a1G4J0000025xEJUAY","2"
"112471001006","a1G4J0000025vrUUAQ","2"
"418614007004","a1G4J0000025znNUAQ","2"
"222799085002","a1GNz000002t9uMMAQ","2"
"222741073001","a1G8d000002Q2SGEA0","2"
"418574038002","a1G4J0000025zRnUAI","2"
"127483066001","a1G4J0000025xVxUAI","2"
"222574001004","a1G4J0000025xsCUAQ","2"
"317351082006","a1G4J0000025zFpUAI","2"
"222630235006","a1G4J0000025zV4UAI","2"
"114003001004","a1G4J0000025vwHUAQ","2"
"222520020003","a1G4J0000025xzeUAA","2"
"222581073005","a1G4J0000025y3WUAQ","2"
"222676090004","a1G8d0000004DInEAM","2"
"418577036003","a1G4J0000025xiJUAQ","2"
"222630070004","a1G4J0000025zDpUAI","2"
"110559001001","a1G4J0000025vEaUAI","2"
"418645075002","a1G4J00000260BxUAI","3"
"222639125004","a1G4J0000025zHPUAY","2"
"222580107002","a1G4J0000025xmTUAQ","2"
"114648001001","a1G4J0000025wIqUAI","2"
"112371002001","a1G4J0000025vRJUAY","2"
"418600003004","a1G4J0000025zd8UAA","2"
"110107002001","a1G4J0000025v0WUAQ","2"
"222683142003","a1G8d0000004XkGEAU","2"
"418576055003","a1G4J0000025zMsUAI","2"
"222666232005","a1G4J000004jyg8UAA","2"
"114351001002","a1G4J0000025wFvUAI","2"
"222758244001","a1GNz00000016PyMAI","2"
"222676075002","a1G8d0000004DHMEA2","2"
"222677071002","a1G8d0000004DIYEA2","2"
"317351055002","a1G4J0000025zF6UAI","2"
"222520023004","a1G4J0000025y80UAA","3"
"110660001001","a1G4J0000025vB2UAI","2"
"418622007002","a1G4J0000025zC9UAI","2"
"317351049004","a1G4J0000025zE9UAI","2"
"107678001004","a1G4J0000025uYwUAI","2"
"222611018003","a1G4J0000025xwPUAQ","2"
"418578030002","a1G4J0000025zydUAA","2"
"127284001002","a1G4J0000025x1SUAQ","2"
"222648183003","a1G4J0000025yWVUAY","3"
"222580058004","a1G4J0000025yWxUAI","3"
"216978001001","a1G4J0000025xhWUAQ","2"
"222630029002","a1G4J0000025z8mUAA","2"
"217371034005","a1G4J0000025yKKUAY","2"
"900002005003","a1G4J00000260KMUAY","2"
"222739016001","a1G8d000002QBivEAG","2"
"222741084001","a1G8d000002Q2U1EAK","3"
"418536007005","a1G4J0000025zfVUAQ","2"
"222578031005","a1G4J0000025yuOUAQ","2"
"222649057004","a1G4J0000025yN5UAI","2"
"222666126003","a1G4J000004jypxUAA","2"
"109788062001","a1G4J0000025vCgUAI","2"
"104586001002","a1G4J0000025uB1UAI","2"
"122606001006","a1G4J0000025x0lUAA","3"
"222630114003","a1G4J0000025zTHUAY","2"
"222741039001","a1G8d000002Q2bXEAS","2"
"122528006005","a1G4J0000025wv5UAA","2"
"122623005002","a1G4J0000025wtOUAQ","2"
"110903001002","a1G4J0000025vSGUAY","3"
"122528014006","a1G4J0000025wNZUAY","2"
"222700005001","a1G8d0000004qcjEAA","5"
"104428001004","a1G4J0000025uIYUAY","2"
"418567022004","a1G4J0000025ykTUAQ","2"
"222666018003","a1G4J000004jyeBUAQ","2"
"127331011002","a1G4J0000025xPoUAI","2"
"900002082004","a1G4J00000260TIUAY","4"
"222678019002","a1G8d0000004DAPEA2","2"
"111052001002","a1G4J0000025vGbUAI","2"
"115823003005","a1G4J0000025wYHUAY","2"
"222581015002","a1G4J0000025y7UUAQ","2"
"222554001003","a1G4J0000025xs6UAA","2"
"418637013001","a1G4J000002601zUAA","2"
"217371048002","a1G4J0000025yL7UAI","2"
"222487005003","a1G4J0000025xbDUAQ","2"
"222677033002","a1G8d0000004DEHEA2","2"
"122528048013","a1G4J0000025wnHUAQ","2"
"104722016006","a1G4J00000261f1UAA","2"
"222579052002","a1G4J0000025zDJUAY","2"
"317355032002","a1G4J0000025z5AUAQ","2"
"418636014004","a1G4J000002603BUAQ","2"
"222710038001","a1G8d0000005rJcEAI","2"
"216405001002","a1G4J0000025xR1UAI","2"
"418570013002","a1G4J0000025zwZUAQ","2"
"222521018006","a1G4J0000025xzvUAA","3"
"222683159002","a1G8d0000004XkpEAE","2"
"222744042001","a1G8d000002QBNiEAO","2"
"115507001001","a1G4J0000025wZ7UAI","2"
"222580043004","a1G4J0000025xykUAA","2"
"127057135001","a1G4J0000025xEBUAY","2"
"317353014003","a1G4J0000025z6cUAA","2"
"222666095001","a1G4J000004jynNUAQ","3"
"317738001001","a1G4J0000025yCtUAI","2"
"111005001001","a1G4J0000025v6ZUAQ","2"
"110536001001","a1G4J0000025vACUAY","2"
"222708015005","a1G8d0000005rPLEAY","3"
"222578064003","a1G4J0000025yvtUAA","2"
"222648018003","a1G4J0000025yg5UAA","3"
"418549039003","a1G4J0000025ztgUAA","4"
"127508001001","a1G4J0000025xazUAA","2"
"222666035002","a1G4J000004jyfOUAQ","2"
"317676017009","a1G4J0000025ya0UAA","3"
"127691001001","a1G8d0000004gXrEAI","2"
"104411002004","a1G4J0000025uI4UAI","2"
"110894001002","a1G4J0000025vSFUAY","2"
"104174027003","a1G4J00000261aGUAQ","2"
"104221001001","a1G4J0000025u02UAA","2"
"222580075003","a1G4J0000025yhcUAA","3"
"222683050005","a1G8d0000004Xf1EAE","2"
"222649023001","a1G4J0000025yTkUAI","3"
"418565025002","a1G4J0000025zzIUAQ","2"
"222677104004","a1G8d0000004DKjEAM","3"
"104586002003","a1G4J0000025uFqUAI","2"
"112373002002","a1G4J0000025vesUAA","2"
"104095001004","a1G4J0000025u0kUAA","2"
"222744140001","a1G8d000002QBUeEAO","2"
"107798002001","a1G4J0000025ufaUAA","2"
"222648080002","a1G4J0000025ycnUAA","2"
"418645055002","a1G4J000002606jUAA","2"
"222686035002","a1G8d0000004c6dEAA","2"
"107468016002","a1G4J0000025ujBUAQ","2"
"222666005002","a1G4J000004jyd8UAA","2"
"222744102001","a1G8d000002QBR7EAO","2"
"222611019005","a1G4J0000025y0mUAA","2"
"127057099001","a1G4J0000025xGlUAI","2"
"222683144002","a1G8d0000004XeJEAU","2"
"127589001001","a1G4J0000025wucUAA","2"
"110109001002","a1G4J0000025v5CUAQ","2"
"317676004004","a1G4J0000025ycEUAQ","2"
"222741027001","a1G8d000002Q2aeEAC","2"
"122506141001","a1G4J0000025x90UAA","2"
"122601008006","a1G4J0000025wpnUAA","4"
"122600004005","a1G4J0000025x4pUAA","4"
"222741040001","a1G8d000002Q2bcEAC","2"
"222687005005","a1G8d0000004c0fEAA","2"
"104154044004","a1G4J0000025tweUAA","2"
"222648008003","a1G4J0000025yBZUAY","2"
"103464001003","a1G4J00000261OPUAY","2"
"127262191002","a1G4J0000025xPhUAI","2"
"112338001001","a1G4J0000025voGUAQ","2"
"114342001003","a1G4J0000025wFgUAI","2"
"105476003002","a1G4J0000025uVTUAY","2"
"104464002005","a1G4J0000025uHWUAY","2"
"127483076001","a1G4J0000025xPeUAI","2"
"418551026006","a1G4J0000025zZ9UAI","2"
"114979001002","a1G4J0000025w6EUAQ","2"
"222581092004","a1G4J0000025xxzUAA","2"
"222488005009","a1G4J0000025xwOUAQ","2"
"222522060004","a1G4J0000025yJkUAI","3"
"127057079001","a1G4J0000025xEpUAI","2"
"104545001004","a1G4J0000025uLcUAI","2"
"418577003004","a1G4J0000025zjaUAA","2"
"222677064003","a1G8d0000004DHzEAM","4"
"110030059002","a1G4J0000025uesUAA","2"
"104415001005","a1G4J0000025uI0UAI","2"
"317387005003","a1G4J00000262mmUAA","2"
"114047001001","a1G4J000004jjDpUAI","4"
"110539001001","a1G4J0000025v5yUAA","2"
"222792057001","a1GNz000001HO5OMAW","2"
"216452001003","a1G4J0000025uoRUAQ","3"
"108655001001","a1G4J0000025upjUAA","2"
"418636031003","a1G4J0000025zstUAA","2"
"222666085002","a1G4J000004jygdUAA","2"
"418565034001","a1G4J0000025zeEUAQ","3"
"222744142001","a1G8d000002QBUoEAO","2"
"105921001001","a1G4J0000025txDUAQ","2"
"222579106003","a1G4J0000025z6aUAA","3"
"418613004001","a1G4J0000025zqBUAQ","4"
"418549012007","a1G4J0000025z3KUAQ","2"
"127320001001","a1G4J0000025wwjUAA","2"
"111100001001","a1G4J0000025vXtUAI","2"
"222488004002","a1G4J0000025y41UAA","2"
"110973001002","a1G4J0000025vMsUAI","2"
"222601036002","a1G4J0000025yBRUAY","2"
"222580001004","a1G4J0000025ydgUAA","3"
"318305002001","a1G4J00000262v1UAA","2"
"317682050001","a1G4J0000025yYFUAY","3"
"217124001003","a1G4J00000262dzUAA","2"
"222744111001","a1G8d000002QBSnEAO","2"
"115671001004","a1G4J0000025wRAUAY","2"
"104258019001","a1G4J0000025txwUAA","2"
"222491163003","a1G4J0000025y5kUAA","2"
"127301001001","a1G4J0000025wfEUAQ","2"
"112736001003","a1G4J00000262IcUAI","2"
"113627001005","a1G4J0000025w5CUAQ","2"
"418536026004","a1G4J0000025zsRUAQ","2"
"222677058004","a1G8d0000004DHfEAM","2"
"222683063003","a1G8d0000004XY1EAM","2"
"222648145002","a1G4J0000025yhrUAA","2"
"418606006001","a1G4J0000025zmjUAA","2"
"418637005004","a1G4J0000025zlnUAA","3"
"222677046003","a1G8d0000004DG3EAM","2"
"113835001004","a1G4J0000025w8GUAQ","2"
"222630078005","a1G4J0000025zGTUAY","2"
"222550003001","a1G4J0000025xthUAA","2"
"418639067001","a1G8d0000004Mi2EAE","2"
"222630205004","a1G4J0000025zBuUAI","2"
"109989118001","a1G4J0000025vGTUAY","2"
"418576070003","a1G4J0000025zaoUAA","2"
"112619001003","a1G4J0000025vQlUAI","2"
"317667020004","a1G4J0000025y8BUAQ","2"
"317640004004","a1G4J00000262xzUAA","2"
"418556001002","a1G4J0000025zWqUAI","2"
"222643060002","a1G4J0000025yEOUAY","4"
"103180001004","a1G4J0000025tdQUAQ","2"
"222648034001","a1G4J0000025yeUUAQ","2"
"222752077001","a1GNz0000000yH7MAI","2"
"222648099002","a1G4J0000025xteUAA","2"
"418567008003","a1G4J0000025zZpUAI","2"
"111868196003","a1G4J00000262B7UAI","2"
"318293123002","a1G4J0000025zW0UAI","3"
"222639066004","a1G4J0000025zHkUAI","2"
"115394002005","a1G4J0000025wOPUAY","2"
"222650085006","a1G4J0000025yBzUAI","2"
"222578021003","a1G4J0000025yysUAA","2"
"222521046008","a1G4J0000025xvUUAQ","2"
"107468006003","a1G4J0000025ukrUAA","2"
"110634001001","a1G4J0000025vDRUAY","2"
"222744139001","a1G8d000002QBUZEA4","2"
"107165001004","a1G4J0000025uceUAA","2"
"318292047003","a1G4J0000025z17UAA","3"
"114570001003","a1G4J0000025uc7UAA","2"
"122506072001","a1G4J0000025ww4UAA","2"
"222708036002","a1G8d0000005rRWEAY","2"
"222583126006","a1G4J0000025yZLUAY","3"
"111867132002","a1G4J00000261uJUAQ","2"
"111312001001","a1G4J0000025vdIUAQ","2"
"900002088002","a1G4J00000260RHUAY","2"
"418564010003","a1G4J0000025ztUUAQ","2"
"418550012003","a1G4J0000025zXAUAY","2"
"216956001001","a1G4J0000025xhHUAQ","2"
"112411002003","a1G4J0000025vqHUAQ","2"
"111867080004","a1G4J00000261w3UAA","2"
"127781001001","a1GNz0000001TxdMAE","2"
"112398001003","a1G4J00000262EkUAI","2"
"418639014002","a1G8d0000004MfbEAE","2"
"110627001003","a1G4J0000025v5OUAQ","2"
"222650020003","a1G4J0000025xsmUAA","2"
"222683064002","a1G8d0000004XaqEAE","2"
"222578098007","a1G4J0000025yhgUAA","2"
"222752011001","a1GNz0000000w7FMAQ","2"
