Id,Status__c,Tenancy__c
a24Nz0000032fgTIAQ,Closed - Tenant Retained,800Nz00000LEDB6IAP
a24Nz0000032xv8IAA,Complete,800Nz000000eVl7IAE
a24Nz00000332oLIAQ,Active,800Nz00000A8aqCIAR
a24Nz0000033TN7IAM,Complete,800Nz00000Aj5FVIAZ
a24Nz0000033WhZIAU,Complete,800Nz00000332usIAA
a24Nz0000033bm5IAA,Complete,800Nz0000098aCPIAY
a24Nz0000033hgFIAQ,Complete,800Nz000001uLZ5IAM
a24Nz0000033hmgIAA,Complete,800Nz000004h5GlIAI
a24Nz0000033k1NIAQ,Complete,800Nz000008EUeLIAW
a24Nz0000033vPpIAI,Complete,800Nz000003Gt29IAC
a24Nz00000346l3IAA,Complete,800Nz000001dfkKIAQ
a24Nz00000347E5IAI,Complete,800Nz000009rbkMIAQ
a24Nz00000348JpIAI,Complete,800Nz00000HO8BIIA1
a24Nz00000348V7IAI,Complete,800Nz000008z8c9IAA
a24Nz0000034AtVIAU,Complete,800Nz00000640cPIAQ
a24Nz0000034CQfIAM,Complete,800Nz000002ZuMUIA0
a24Nz0000034EdlIAE,Complete,800Nz00000BMnQLIA1
a24Nz0000034GpGIAU,Complete,800Nz00000AoGk3IAF
a24Nz0000034ImDIAU,Complete,800Nz00000I6Gq7IAF
a24Nz0000034Kb7IAE,Cancelled,800Nz00000HZMS9IAP
a24Nz0000034PCbIAM,Complete,800Nz000009GwMGIA0
a24Nz0000034R4jIAE,Complete,800Nz000004e9dPIAQ
a24Nz0000034RCnIAM,Complete,800Nz000004gngUIAQ
a24Nz0000034RHdIAM,Complete,800Nz000006jc91IAA
a24Nz0000034U93IAE,Complete,800Nz00000BgIk3IAF
a24Nz0000034VBZIA2,Closed - Tenant Retained,800Nz00000CvZ2CIAV
a24Nz0000034lQ1IAI,Complete,800Nz00000FHhS6IAL
a24Nz0000034plNIAQ,Complete,800Nz000002aGy3IAE
a24Nz0000034sUjIAI,Cancelled,800Nz000006wJbWIAU
a24Nz0000034sxlIAA,Cancelled,800Nz00000AO0AsIAL
a24Nz0000034t93IAA,Complete,800Nz000007Rbh0IAC
a24Nz0000034uZlIAI,Complete,800Nz00000HxC3NIAV
a24Nz0000034uwLIAQ,Complete,8008d000000YT4CAAW
a24Nz00000350aLIAQ,Complete,800Nz000005gK15IAE
a24Nz0000035ChxIAE,Complete,8008d000000YYJlAAO
a24Nz0000035TR3IAM,Complete,800Nz000004mrJ3IAI
a24Nz0000035TVtIAM,Complete,800Nz00000Au1IMIAZ
a24Nz0000035YXBIA2,Complete,800Nz00000E911MIAR
a24Nz0000035YovIAE,Complete,800Nz00000EZEJRIA5
a24Nz0000035fFJIAY,Complete,800Nz00000B8kicIAB
a24Nz0000035l9RIAQ,Closed - Tenant Retained,8008d000000YYhyAAG
a24Nz0000035xqXIAQ,Complete,800Nz000007dosAIAQ
a24Nz0000035yD7IAI,Complete,800Nz000006GNTaIAO
a24Nz00000360bVIAQ,Closed - Tenant Retained,800Nz00000LABKmIAP
a24Nz00000361PVIAY,Complete,800Nz00000Ee1ITIAZ
a24Nz00000364OzIAI,Complete,8008d000000YXUEAA4
a24Nz0000036GRlIAM,Complete,800Nz000006AGTEIA4
a24Nz0000036GefIAE,Complete,800Nz0000064QGlIAM
a24Nz0000036GtBIAU,Complete,800Nz000005ZKXIIA4
a24Nz0000036K2LIAU,Complete,800Nz00000I7brqIAB
a24Nz0000036RbhIAE,Complete,800Nz000008Y0YtIAK
a24Nz00000371FNIAY,Complete,800Nz000005ri9rIAA
a24Nz00000371thIAA,Complete,800Nz00000ExWa5IAF
a24Nz0000037JFVIA2,Closed - Tenant Retained,800Nz00000H3sTaIAJ
a24Nz0000037dHRIAY,Closed - Tenant Retained,800Nz0000061Xo5IAE
a24Nz0000037dnhIAA,Closed - Tenant Retained,800Nz00000CZHLeIAP
a24Nz0000037e5RIAQ,Complete,800Nz000006wTW6IAM
a24Nz0000037gATIAY,Complete,800Nz00000Dj1yDIAR
a24Nz0000037gwrIAA,Complete,800Nz000003W4JsIAK
a24Nz0000037hePIAQ,Closed - Tenant Retained,800Nz0000053rRXIAY
a24Nz0000037hxlIAA,Complete,800Nz000007ad26IAA
a24Nz0000037muDIAQ,Complete,8008d000000Y06eAAC
a24Nz0000037o81IAA,Complete,800Nz00000DdxLsIAJ
a24Nz0000037q51IAA,Complete,800Nz00000CuuYWIAZ
a24Nz0000037sGTIAY,Complete,800Nz000006n1SXIAY
a24Nz0000037u5OIAQ,Complete,800Nz0000058pdkIAA
a24Nz0000037uzpIAA,Complete,800Nz00000IAQ5QIAX
a24Nz0000037yDpIAI,Complete,8008d000000XxmFAAS
a24Nz0000038FszIAE,Complete,800Nz00000AO0Z6IAL
a24Nz0000038H1xIAE,Complete,800Nz00000Bj3Q1IAJ
a24Nz0000038ISfIAM,Complete,800Nz00000AzcSbIAJ
a24Nz0000038Im1IAE,Complete,800Nz0000041TU2IAM
a24Nz0000038JgTIAU,Complete,8008d000000YXrDAAW
a24Nz0000038K4fIAE,Complete,800Nz00000Ee0CcIAJ
a24Nz0000038OJZIA2,Complete,800Nz00000LwZ6AIAV
a24Nz0000038iIIIAY,Complete,800Nz000007v5QMIAY
a24Nz0000038lG9IAI,Complete,800Nz00000Dvr0MIAR
a24Nz0000038maPIAQ,Complete,800Nz00000563uwIAA
a24Nz0000038nt3IAA,Complete,800Nz00000E94dsIAB
a24Nz0000038oPJIAY,Complete,800Nz00000FfSxTIAV
a24Nz0000038s1VIAQ,Complete,800Nz000005iU2pIAE
a24Nz0000038t5dIAA,Complete,800Nz000008vrsjIAA
a24Nz00000393hhIAA,Complete,800Nz00000JgQhaIAF
a24Nz00000394aXIAQ,Complete,800Nz000003dUJCIA2
a24Nz0000039OFtIAM,Complete,800Nz000007I5BqIAK
a24Nz0000039RGzIAM,Complete,800Nz000005aIq0IAE
a24Nz0000039RSHIA2,Complete,800Nz000005Z8mHIAS
a24Nz0000039SeTIAU,Complete,800Nz000003janBIAQ
a24Nz0000039SrNIAU,Complete,800Nz000005brtqIAA
a24Nz0000039VAvIAM,Complete,800Nz00000DvYoiIAF
a24Nz0000039ZHlIAM,Complete,800Nz000003c3kqIAA
a24Nz0000039hFJIAY,Complete,800Nz000004wml8IAA
a24Nz000003AJajIAG,Complete,800Nz00000H3sTaIAJ
a24Nz000003ALeAIAW,Complete,800Nz00000H3x54IAB
a24Nz000003ANcjIAG,Complete,800Nz000003RX4bIAG
a24Nz000003APTFIA4,Complete,8008d000000YT9RAAW
a24Nz000003AQU9IAO,Complete,800Nz00000JMAFjIAP
a24Nz000003ARejIAG,Complete,800Nz000006pjiuIAA
a24Nz000003AT73IAG,Complete,800Nz000005frOvIAI
a24Nz000003ATtSIAW,Complete,800Nz000005btUHIAY
a24Nz000003AWsvIAG,Complete,800Nz00000IEwHwIAL
a24Nz000003AYzZIAW,Complete,800Nz0000048c94IAA
a24Nz000003AdUbIAK,Complete,800Nz00000IFPa1IAH
a24Nz000003AeorIAC,Complete,800Nz000004R1aRIAS
a24Nz000003AfrNIAS,Complete,800Nz00000EWJqjIAH
a24Nz000003AfzRIAS,Complete,800Nz000008b83eIAA
a24Nz000003Ah0LIAS,Complete,800Nz00000AaZKtIAN
a24Nz000003AzlGIAS,Complete,800Nz00000HRl1bIAD
a24Nz000003B0PZIA0,Complete,800Nz00000C5zK9IAJ
a24Nz000003B1ALIA0,Complete,800Nz000005iFboIAE
a24Nz000003B1QTIA0,Complete,8008d000000YFfJAAW
a24Nz000003B2HhIAK,Complete,800Nz000006zTL4IAM
a24Nz000003B2uPIAS,Complete,800Nz000003rrvoIAA
a24Nz000003B4Y1IAK,Complete,800Nz000003PQIkIAO
a24Nz000003B57VIAS,Cancelled,8008d000000Y9zBAAS
a24Nz000003B6unIAC,Complete,800Nz000005MOqTIAW
a24Nz000003B829IAC,Complete,800Nz00000CNHsZIAX
a24Nz000003BFtFIAW,Complete,800Nz000003d79fIAA
a24Nz000003BJGvIAO,Complete,800Nz0000056hU6IAI
a24Nz000003BKsvIAG,Complete,800Nz000006BRcdIAG
a24Nz000003BZaDIAW,Complete,800Nz000005QmeBIAS
a24Nz000003Bbk5IAC,Complete,800Nz000007Ud39IAC
a24Nz000003BhzBIAS,Complete,800Nz00000BmGDwIAN
a24Nz000003BidVIAS,Complete,800Nz000005cGbyIAE
a24Nz000003BkNbIAK,Complete,800Nz000001cIQ7IAM
a24Nz000003BlczIAC,Complete,800Nz000006wQwXIAU
a24Nz000003Bm4PIAS,Complete,800Nz00000K46cnIAB
a24Nz000003BqnxIAC,Active,800Nz00000LR4OWIA1
a24Nz000003BraLIAS,Complete,800Nz000008bJIWIA2
a24Nz000003Bs09IAC,Closed - Tenant Retained,800Nz00000FjLvxIAF
a24Nz000003Buy1IAC,Complete,800Nz00000Jcm0mIAB
a24Nz000003By5ZIAS,Active,800Nz00000IW4R8IAL
a24Nz000003CD2zIAG,Closed - Tenant Retained,800Nz000004UfWcIAK
a24Nz000003CDW1IAO,Complete,800Nz00000Hx0lNIAR
a24Nz000003CDZFIA4,Complete,800Nz00000KkqZgIAJ
a24Nz000003CEALIA4,Complete,800Nz000009Z5VxIAK
a24Nz000003CMW6IAO,Complete,800Nz000008zFwoIAE
a24Nz000003CNojIAG,Complete,800Nz000009Uu4cIAC
a24Nz000003CRfRIAW,Complete,800Nz00000AHgVAIA1
a24Nz000003CT2vIAG,Complete,800Nz000007KDMsIAO
a24Nz000003CTxNIAW,Complete,800Nz000002dcPHIAY
a24Nz000003CWwsIAG,Complete,800Nz00000CGuabIAD
a24Nz000003CkzqIAC,Complete,800Nz000003Cn3IIAS
a24Nz000003ClkbIAC,Active,800Nz00000HZRP3IAP
a24Nz000003CmITIA0,Complete,800Nz000005IeHAIA0
a24Nz000003Cn6TIAS,Complete,800Nz000006qXkSIAU
a24Nz000003CnT3IAK,Closed - Tenant Retained,800Nz000007r3FEIAY
a24Nz000003CnXvIAK,Complete,800Nz00000E910vIAB
a24Nz000003CrQDIA0,Complete,800Nz000004C2qBIAS
a24Nz000003Cry5IAC,Complete,800Nz00000HWfPkIAL
a24Nz000003D0ZxIAK,Complete,800Nz00000H2ckFIAR
a24Nz000003D42TIAS,Complete,800Nz000006HwwzIAC
a24Nz000003D4fBIAS,Complete,800Nz00000E911CIAR
a24Nz000003DFkHIAW,Complete,800Nz00000BzrfPIAR
a24Nz000003DkL5IAK,Complete,800Nz000005ZDZ5IAO
a24Nz000003DnXRIA0,Complete,800Nz000006qQsbIAE
a24Nz000003DoJpIAK,Complete,800Nz00000DQvfuIAD
a24Nz000003DoYLIA0,Complete,800Nz000006ziFBIAY
a24Nz000003DtkwIAC,Complete,800Nz00000I0DPVIA3
a24Nz000003Du13IAC,Complete,800Nz00000BN3VFIA1
a24Nz000003DuYvIAK,Complete,800Nz00000EVwSpIAL
a24Nz000003DvtBIAS,Complete,8008d000000YjliAAC
a24Nz000003DyKnIAK,Complete,800Nz000002XrPVIA0
a24Nz000003E63pIAC,Complete,800Nz000005JFAAIA4
a24Nz000003E6qDIAS,Complete,800Nz00000IZ6xpIAD
a24Nz000003E9JRIA0,Complete,800Nz00000DQ427IAD
a24Nz000003EDuwIAG,Complete,800Nz00000G6gRfIAJ
a24Nz000003EFLdIAO,Complete,800Nz00000CZHLeIAP
a24Nz000003EQk6IAG,Complete,800Nz00000IImdMIAT
a24Nz000003ERkzIAG,Complete,800Nz00000BgTDoIAN
a24Nz000003EX8rIAG,Complete,800Nz00000AwBYmIAN
a24Nz000003EYJRIA4,Complete,800Nz00000BELKnIAP
a24Nz000003EZH7IAO,Complete,800Nz00000CdHABIA3
a24Nz000003EZSQIA4,Complete,800Nz000006BB9hIAG
a24Nz000003EbxFIAS,Complete,800Nz00000DmeRtIAJ
a24Nz000003Ed9RIAS,Complete,800Nz000007Qq7OIAS
a24Nz000003EdUPIA0,Complete,800Nz00000EomNyIAJ
a24Nz000003EelRIAS,Complete,800Nz000007r8g9IAA
a24Nz000003EhMjIAK,Complete,800Nz00000HZMS9IAP
a24Nz000003EhWQIA0,Complete,800Nz000005lw2TIAQ
a24Nz000003Eic9IAC,Complete,800Nz000005YVTGIA4
a24Nz000003ElLVIA0,Complete,800Nz000007gmgvIAA
a24Nz000003ElQLIA0,Complete,800Nz00000DrYXAIA3
a24Nz000003EnFFIA0,Complete,800Nz000006Aln9IAC
a24Nz000003F0M9IAK,Complete,800Nz00000EzaOKIAZ
a24Nz000003F5TtIAK,Complete,800Nz000007uD8dIAE
a24Nz000003F63NIAS,Complete,800Nz000008IYY5IAO
a24Nz000003F66bIAC,Complete,800Nz00000G1wk2IAB
a24Nz000003F77VIAS,Complete,800Nz000009Qky7IAC
a24Nz000003F7HBIA0,Complete,800Nz00000IT4U8IAL
a24Nz000003H6dZIAS,Complete,800Nz00000ECgTGIA1
a24Nz000003H76bIAC,Complete,800Nz00000D3PTqIAN
a24Nz000003H7xqIAC,Complete,800Nz000008OInFIAW
a24Nz000003I0uHIAS,Complete,800Nz000007I0KEIA0
a24Nz000003I1yPIAS,Complete,800Nz000006DhBwIAK
a24Nz000003I2ZVIA0,Complete,800Nz00000DXJPRIA5
a24Nz000003IJdZIAW,Complete,800Nz00000FzaUHIAZ
a24Nz000003IJs5IAG,Complete,800Nz000008HU3aIAG
a24Nz000003IM1yIAG,Complete,800Nz00000EFULzIAP
a24Nz000003ISLtIAO,Complete,800Nz000005a5pjIAA
a24Nz000003ISddIAG,Complete,800Nz000004hoRRIAY
a24Nz000003IT3RIAW,Complete,800Nz000003hBGEIA2
a24Nz000003J3dBIAS,Complete,800Nz00000KiEn3IAF
a24Nz000003J8xpIAC,Complete,800Nz000007UNGGIA4
a24Nz000003JEVNIA4,Complete,800Nz00000AajXCIAZ
a24Nz000003JFfxIAG,Cancelled,8008d000000Xy81AAC
a24Nz000003JFuTIAW,Complete,800Nz000001x6glIAA
a24Nz000003JG8zIAG,Complete,800Nz000004nMhyIAE
a24Nz000003JGddIAG,Complete,800Nz00000AGsbSIAT
a24Nz000003JPvSIAW,Complete,800Nz000005ZSY9IAO
a24Nz000003JTUPIA4,Complete,800Nz00000HBXi2IAH
a24Nz000003JYttIAG,Complete,800Nz00000AONicIAH
a24Nz000003Ja1FIAS,Complete,800Nz00000EZ42HIAT
a24Nz000003JaR4IAK,Complete,800Nz0000070Z9vIAE
a24Nz000003JeCvIAK,Complete,800Nz00000CCv2BIAT
a24Nz000003JhKTIA0,Complete,800Nz00000Gn60HIAR
a24Nz000003JnEbIAK,Complete,800Nz000007rFHzIAM
a24Nz000003JoAgIAK,Complete,800Nz00000AQ43rIAD
a24Nz000003JoDtIAK,Complete,800Nz00000MYMuKIAX
a24Nz000003JqVpIAK,Complete,800Nz00000E94eYIAR
a24Nz000003K6abIAC,Complete,800Nz00000EaAH2IAN
a24Nz000003K92DIAS,Closed - Tenant Retained,800Nz0000052wMsIAI
a24Nz000003K9F7IAK,Complete,800Nz000008H6NtIAK
a24Nz000003KcH7IAK,Complete,800Nz00000AcgjiIAB
a24Nz000003KcQnIAK,Complete,800Nz00000EwyARIAZ
a24Nz000003KelxIAC,Cancelled,800Nz000009GtHvIAK
a24Nz000003KgPZIA0,Complete,800Nz000008ncvcIAA
a24Nz000003KgfhIAC,Complete,800Nz000008EGMvIAO
a24Nz000003KhWvIAK,Complete,800Nz000006hRRKIA2
a24Nz000003KiXpIAK,Complete,800Nz000004dzJ3IAI
a24Nz000003KjleIAC,Complete,800Nz000004wltzIAA
a24Nz000003KkmXIAS,Complete,800Nz00000Hx53WIAR
a24Nz000003KlkDIAS,Closed - Tenant Retained,800Nz00000H3ZcGIAV
a24Nz000003KlyjIAC,Complete,8008d000000YTTbAAO
a24Nz000003KnCXIA0,Complete,800Nz000005mGZ8IAM
a24Nz000003KnHNIA0,Complete,800Nz00000AKZYlIAP
a24Nz000003KncLIAS,Complete,800Nz000005mKrJIAU
a24Nz000003KoerIAC,Complete,800Nz00000DiCmIIAV
a24Nz000003KomvIAC,Complete,800Nz000007KStpIAG
a24Nz000003KqOvIAK,Complete,800Nz00000G3hqQIAR
a24Nz000003KqiIIAS,Complete,800Nz000007uEh4IAE
a24Nz000003KrXtIAK,Complete,800Nz00000E911RIAR
a24Nz000003KsH3IAK,Complete,800Nz00000D8Ze2IAF
a24Nz000003Kt6fIAC,Complete,800Nz000008O7oaIAC
a24Nz000003KuxBIAS,Active,800Nz00000AsBsAIAV
a24Nz000003KvbVIAS,Complete,800Nz00000CvimzIAB
a24Nz000003L1nNIAS,Complete,800Nz00000JQiAfIAL
a24Nz000003LDjiIAG,Active,800Nz00000E94e6IAB
a24Nz000003LF8nIAG,Complete,800Nz000008KnUdIAK
a24Nz000003LFLhIAO,Complete,800Nz00000BGazMIAT
a24Nz000003LFtaIAG,Complete,800Nz000006pfDsIAI
a24Nz000003LGcjIAG,Complete,800Nz000006ml63IAA
a24Nz000003LJcDIAW,Complete,800Nz00000BBZaTIAX
a24Nz000003LJp7IAG,Complete,800Nz00000Dr9cAIAR
a24Nz000003LRjRIAW,Complete,800Nz000004BvaDIAS
a24Nz000003LZfNIAW,Complete,800Nz000005mMudIAE
a24Nz000003LrHJIA0,Complete,800Nz00000E8cpdIAB
a24Nz000003LrZ3IAK,Complete,800Nz00000G3iGJIAZ
a24Nz000003LtKjIAK,Complete,800Nz000004h046IAA
a24Nz000003Ltm9IAC,Complete,800Nz000007RT22IAG
a24Nz000003LuIQIA0,Complete,800Nz000007aKPDIA2
a24Nz000003Lv81IAC,Complete,800Nz00000HZPzRIAX
a24Nz000003LvKvIAK,Complete,800Nz00000IhS3hIAF
a24Nz000003LyXJIA0,Complete,800Nz000002bivNIAQ
a24Nz000003M3OvIAK,Complete,800Nz000006zydSIAQ
a24Nz000003M5VZIA0,Complete,800Nz00000Fk5bzIAB
a24Nz000003M9FpIAK,Complete,800Nz000008tlJdIAI
a24Nz000003M9XZIA0,Complete,800Nz00000ErxDRIAZ
a24Nz000003MLk1IAG,Complete,800Nz000008IVDfIAO
a24Nz000003MNHBIA4,Complete,800Nz00000H3jN7IAJ
a24Nz000003MNSTIA4,Complete,800Nz000007Gyu4IAC
a24Nz000003MPFlIAO,Complete,800Nz000008KyYCIA0
a24Nz000003MPm1IAG,Complete,800Nz000004xpk9IAA
a24Nz000003MSgfIAG,Complete,800Nz00000DHARuIAP
a24Nz000003MSwnIAG,Complete,800Nz00000GdcazIAB
a24Nz000003MUP7IAO,Complete,800Nz000001GPbUIAW
a24Nz000003MUQjIAO,Complete,800Nz000005GplUIAS
a24Nz000003MVEjIAO,Complete,800Nz000005Pq2QIAS
a24Nz000003MWh3IAG,Closed - Tenant Retained,800Nz000007z22KIAQ
a24Nz000003MYanIAG,Complete,800Nz000005H66GIAS
a24Nz000003MYyzIAG,Complete,800Nz00000KalwBIAR
a24Nz000003MbTpIAK,Closed - Tenant Retained,800Nz00000G2QgVIAV
a24Nz000003MfArIAK,Complete,800Nz000004e7bcIAA
a24Nz000003MqPdIAK,Complete,800Nz00000D3HEXIA3
a24Nz000003MrGrIAK,Cancelled,800Nz00000Aff9XIAR
a24Nz000003MsODIA0,Complete,800Nz00000BMzheIAD
a24Nz000003MyWrIAK,Complete,800Nz000005rpw6IAA
a24Nz000003MzSvIAK,Complete,800Nz000002Nld8IAC
a24Nz000003N0DiIAK,Complete,800Nz0000019uC5IAI
a24Nz000003N2H7IAK,Complete,800Nz00000F3Yr6IAF
a24Nz000003N4IvIAK,Complete,800Nz000006kIrVIAU
a24Nz000003N4qnIAC,Complete,800Nz000007j21dIAA
a24Nz000003N5QHIA0,Complete,800Nz000008FMYYIA4
a24Nz000003N5YLIA0,Complete,800Nz00000JNqmFIAT
a24Nz000003N6e5IAC,Complete,800Nz000007ggd7IAA
a24Nz000003N8rBIAS,Complete,800Nz00000IEa4UIAT
a24Nz000003NIc1IAG,Complete,800Nz000005YuxsIAC
a24Nz000003NkGXIA0,Complete,800Nz00000Eh0ftIAB
a24Nz000003NlpJIAS,Complete,800Nz0000041fmoIAA
a24Nz000003NmodIAC,Complete,800Nz00000GuVr8IAF
a24Nz000003NnazIAC,Complete,800Nz000004dleNIAQ
a24Nz000003NoATIA0,Closed - Tenant Retained,8008d000000YNu4AAG
a24Nz000003NoonIAC,Complete,8008d000000YYIOAA4
a24Nz000003NqAfIAK,Complete,800Nz000003gxrdIAA
a24Nz000003NroHIAS,Complete,800Nz000005Q4GXIA0
a24Nz000003NvVKIA0,Closed - Tenant Retained,800Nz000009VhrfIAC
a24Nz000003NvtVIAS,Complete,800Nz00000F0ZhyIAF
a24Nz000003NwuPIAS,Complete,800Nz000004xZtyIAE
a24Nz000003NxnFIAS,Complete,800Nz000007s6QzIAI
a24Nz000003Nzp3IAC,Complete,800Nz00000HGtwTIAT
a24Nz000003O0jXIAS,Complete,800Nz000007BlULIA0
a24Nz000003O0oLIAS,Complete,800Nz000008mrGzIAI
a24Nz000003O1KbIAK,Complete,800Nz000006178uIAA
a24Nz000003O1Z7IAK,Complete,800Nz000007QU3GIAW
a24Nz000003O1qrIAC,Complete,800Nz00000DHLK0IAP
a24Nz000003O1vhIAC,Complete,800Nz00000IIvbpIAD
a24Nz000003OK2HIAW,Complete,800Nz000008cBaaIAE
a24Nz000003ON3NIAW,Complete,800Nz00000BMnjoIAD
a24Nz000003ONMkIAO,Complete,800Nz0000012nwwIAA
a24Nz000003ORdFIAW,Cancelled,800Nz00000EZ9QOIA1
a24Nz000003OSUTIA4,Complete,8008d000000YXboAAG
a24Nz000003OT0jIAG,Complete,800Nz00000GmVmVIAV
a24Nz000003OUw5IAG,Complete,800Nz00000GGlghIAD
a24Nz000003OVwzIAG,Complete,800Nz00000HE2crIAD
a24Nz000003OfI1IAK,Complete,800Nz00000D9RmHIAV
a24Nz000003OgpBIAS,Closed - Tenant Retained,800Nz00000AOCS8IAP
a24Nz000003OiFtIAK,Active,800Nz00000EoobDIAR
a24Nz000003Ov9tIAC,Complete,800Nz00000ALUBtIAP
a24Nz000003OvUrIAK,Complete,800Nz000005SsKNIA0
a24Nz000003OwE1IAK,Complete,800Nz000007vKSbIAM
a24Nz000003P1iLIAS,Closed - Tenant Retained,800Nz000007qrSjIAI
a24Nz000003P6AAIA0,Complete,800Nz00000GOd73IAD
a24Nz000003P9O9IAK,Complete,800Nz000001H7z1IAC
a24Nz000003P9UbIAK,Complete,800Nz00000LzH6hIAF
a24Nz000003PASHIA4,Complete,800Nz000006pw8BIAQ
a24Nz000003PBPxIAO,Complete,800Nz000007dGc9IAE
a24Nz000003PBbGIAW,Complete,800Nz00000FaezHIAR
a24Nz000003PWXdIAO,Complete,800Nz000007NAM5IAO
a24Nz000003PXjpIAG,Complete,800Nz00000DeCZKIA3
a24Nz000003PaY2IAK,Complete,800Nz0000063ujwIAA
a24Nz000003PbM1IAK,Closed - Tenant Retained,800Nz00000H0lF4IAJ
a24Nz000003PdMDIA0,Complete,800Nz00000NL6IFIA1
a24Nz000003PkabIAC,Complete,800Nz000000wFGSIA2
a24Nz000003PyKDIA0,Complete,800Nz00000E94eEIAR
a24Nz000003Q2R4IAK,Complete,800Nz000007HO71IAG
a24Nz000003Q6fxIAC,Complete,800Nz00000652FYIAY
a24Nz000003Q9FdIAK,Complete,800Nz00000EJK4iIAH
a24Nz000003QAgLIAW,Complete,800Nz00000Bq2FWIAZ
a24Nz000003QCv3IAG,Complete,800Nz0000048PdJIAU
a24Nz000003QF4vIAG,Complete,800Nz0000098Yh1IAE
a24Nz000003QGFVIA4,Complete,800Nz00000BMr5lIAD
a24Nz000003QUTlIAO,Complete,800Nz00000Gdhn3IAB
a24Nz000003QV3FIAW,Cancelled,800Nz000008prH2IAI
a24Nz000003QtLhIAK,Complete,800Nz000005iI06IAE
a24Nz000003QtYbIAK,Closed - Tenant Retained,800Nz00000JYFwCIAX
a24Nz000003Qu4rIAC,Complete,800Nz000008HHRIIA4
a24Nz000003QumQIAS,Complete,800Nz00000JuP2UIAV
a24Nz000003QvqXIAS,Complete,8008d000000YW9HAAW
a24Nz000003R0BtIAK,Complete,800Nz000002ueUfIAI
a24Nz000003R0LZIA0,Complete,800Nz000008wRkvIAE
a24Nz000003R0evIAC,Complete,800Nz0000097xSsIAI
a24Nz000003R2LlIAK,Complete,800Nz00000EZBjjIAH
a24Nz000003R2NNIA0,Complete,8008d000000YTncAAG
a24Nz000003R7YLIA0,Complete,800Nz000005z1pAIAQ
a24Nz000003R8W1IAK,Complete,800Nz000008q5qSIAQ
a24Nz000003R9lRIAS,Complete,8008d000000YZeMAAW
a24Nz000003RX9RIAW,Complete,800Nz00000LUlvEIAT
a24Nz000003RabxIAC,Complete,800Nz000008monXIAQ
a24Nz000003Rc13IAC,Closed - Tenant Retained,800Nz00000KdksMIAR
a24Nz000003RdwPIAS,Complete,800Nz0000070vBxIAI
a24Nz000003RfrlIAC,Complete,800Nz00000EsZ44IAF
a24Nz000003Rge9IAC,Complete,800Nz000008hTYWIA2
a24Nz000003RghNIAS,Complete,800Nz000003UJmfIAG
a24Nz000003RkQ1IAK,Complete,800Nz00000H2YtYIAV
a24Nz000003RkcvIAC,Complete,800Nz000003CV4mIAG
a24Nz000003Rkg9IAC,Complete,800Nz00000HHm1dIAD
a24Nz000003RnCbIAK,Complete,800Nz000008tyDUIAY
a24Nz000003RncPIAS,Complete,800Nz000009lUDkIAM
a24Nz000003Rnz0IAC,Complete,800Nz000006JgZZIA0
a24Nz000003Roa5IAC,Complete,800Nz000008dtOIIAY
a24Nz000003RqGvIAK,Complete,800Nz000003k4q6IAA
a24Nz000003S1nRIAS,Complete,800Nz00000KFg6fIAD
a24Nz000003S3m1IAC,Complete,800Nz00000HBdsHIAT
a24Nz000003S5e9IAC,Complete,800Nz000005rO35IAE
a24Nz000003S5j5IAC,Closed - Tenant Retained,800Nz00000KxU9ZIAV
a24Nz000003S9WTIA0,Active,800Nz00000HwdljIAB
a24Nz000003SAkHIAW,Cancelled,800Nz000004NFk9IAG
a24Nz000003SBBhIAO,Complete,800Nz00000Kh5qhIAB
a24Nz000003SC4XIAW,Complete,800Nz0000046OQVIA2
a24Nz000003SDYTIA4,Complete,800Nz00000BjwxbIAB
a24Nz000003SDjlIAG,Complete,800Nz0000084ksUIAQ
a24Nz000003SKuvIAG,Complete,800Nz00000JmHZwIAN
a24Nz000003SL1NIAW,Complete,800Nz00000BBOGvIAP
a24Nz000003SP3OIAW,Complete,800Nz000005fIuCIAU
a24Nz000003SQNeIAO,Complete,800Nz000005iiAhIAI
a24Nz000003SQU5IAO,Complete,800Nz000005idIxIAI
a24Nz000003SdpVIAS,Complete,800Nz00000GSwz9IAD
a24Nz000003SgvRIAS,Complete,800Nz00000F0XHxIAN
a24Nz000003SiM9IAK,Complete,800Nz000001HFbdIAG
a24Nz000003Ske5IAC,Complete,800Nz00000A8pHMIAZ
a24Nz000003SllRIAS,Complete,800Nz000007lLbPIAU
a24Nz000003SnTtIAK,Complete,800Nz00000HSGUgIAP
a24Nz000003SnVVIA0,Complete,800Nz00000Eq5rcIAB
a24Nz000003Ste9IAC,Complete,800Nz00000FHmNwIAL
a24Nz000003SuGrIAK,Complete,800Nz000004rP4TIAU
a24Nz000003T5XFIA0,Complete,800Nz00000GVtjnIAD
a24Nz000003TGqrIAG,Complete,800Nz000007ZbLdIAK
a24Nz000003THdFIAW,Complete,800Nz000008mx4QIAQ
a24Nz000003TIr3IAG,Complete,800Nz00000H3lzxIAB
a24Nz000003TJtZIAW,Complete,800Nz000007ZY2sIAG
a24Nz000003TLP7IAO,Complete,800Nz0000074becIAA
a24Nz000003TOq1IAG,Complete,800Nz000006ACm5IAG
a24Nz000003TPZBIA4,Complete,800Nz00000J31pYIAR
