"PMS_Reference__c","tenancy_status__c","status"
"222708088003","Current","Activated"
"222708058002","Current","Activated"
"222708062002","Current","Activated"
"222708063001","Current","Activated"
"222708065002","Current","Activated"
"222708067002","Current","Activated"
"222708068004","Current","Activated"
"222708070002","Current","Activated"
"222708071002","Current","Activated"
"222708100001","Current","Activated"
"222708072002","Current","Activated"
"222708078002","Current","Activated"
"222708074002","Current","Activated"
"222708076001","Current","Activated"
"222708077002","Current","Activated"
"222708081001","Current","Activated"
"222708082003","Current","Activated"
"222708083001","Current","Activated"
"222708084001","Current","Activated"
"222708087003","Current","Activated"
"222708092001","Current","Activated"
"222708093003","Current","Activated"
"222708094002","Current","Activated"
"222708097001","Current","Activated"
"222708098001","Current","Activated"
"222708099002","Current","Activated"
"222708101003","Current","Activated"
"222708102001","Current","Activated"
"222708104001","Current","Activated"
"222708105003","Current","Activated"
"222708106002","Current","Activated"
"222708107003","Current","Activated"
"222708109002","Current","Activated"
"222708110002","Current","Activated"
"222708112003","Current","Activated"
"222708113003","Current","Activated"
"222708117002","Current","Activated"
"222708118001","Current","Activated"
"222708119001","Current","Activated"
"222708120001","Current","Activated"
"222708121002","Current","Activated"
"222708122002","Current","Activated"
"222708123003","Current","Activated"
"222708124003","Current","Activated"
"127723001001","Current","Activated"
"127751001001","Current","Activated"
"127750001001","Current","Activated"
"127749001001","Current","Activated"
"127753001001","Current","Activated"
"127747001001","Current","Activated"
"127752001001","Current","Activated"
"127748001001","Current","Activated"
"127755001001","Current","Activated"
"127754001001","Current","Activated"
"127756001001","Current","Activated"
"127760001002","Current","Activated"
"127757001001","Current","Activated"
"127759001001","Current","Activated"
"127762001001","Current","Activated"
"127761001001","Current","Activated"
"127763001001","Current","Activated"
"127764001001","Current","Activated"
"127764002001","Current","Activated"
"127764003001","Current","Activated"
"127764004002","Current","Activated"
"127764005001","Current","Activated"
"127764006001","Current","Activated"
"127764007001","Current","Activated"
"127764008001","Current","Activated"
"127764009001","Current","Activated"
"127758001002","Current","Activated"
"222723001001","Current","Activated"
"222716001002","Current","Activated"
"222714001001","Current","Activated"
"222715001001","Current","Activated"
"222719001001","Current","Activated"
"222713001003","Current","Activated"
"222712001001","Current","Activated"
"222718001001","Current","Activated"
"222717001002","Current","Activated"
"222720001002","Current","Activated"
"222721001001","Current","Activated"
"222722001001","Current","Activated"
"222724001001","Current","Activated"
"222727001001","Current","Activated"
"222726001002","Current","Activated"
"222728001001","Current","Activated"
"222729001001","Current","Activated"
"222731001001","Current","Activated"
"222732001002","Current","Activated"
"222733001001","Current","Activated"
"222730001001","Current","Activated"
"222735001002","Current","Activated"
"222734001002","Current","Activated"
"222725001001","Current","Activated"
"127770001001","Current","Activated"
"127766001001","Current","Activated"
"127768001001","Current","Activated"
"127769001001","Current","Activated"
"127765001001","Current","Activated"
"222743002002","Current","Activated"
"222743023001","Current","Activated"
"222741073002","Current","Activated"
"222741069002","Current","Activated"
"222741070001","Current","Activated"
"222741071001","Current","Activated"
"222741072002","Current","Activated"
"222743006004","Current","Activated"
"222741074002","Current","Activated"
"222741075001","Current","Activated"
"222741076003","Current","Activated"
"222741077003","Current","Activated"
"222741078001","Current","Activated"
"222743001002","Current","Activated"
"222741079003","Current","Activated"
"222743003001","Current","Activated"
"222741081002","Current","Activated"
"222743004002","Current","Activated"
"222741082001","Current","Activated"
"222743005002","Current","Activated"
"222741083002","Current","Activated"
"222741084001","Current","Activated"
"222743007003","Current","Activated"
"222743008002","Current","Activated"
"222743009001","Current","Activated"
"222741086002","Current","Activated"
"222741087001","Current","Activated"
"222741088001","Current","Activated"
"222743011002","Current","Activated"
"222741089002","Current","Activated"
"222743012002","Current","Activated"
"222741090001","Current","Activated"
"222743013002","Current","Activated"
"222741091001","Current","Activated"
"222741092001","Current","Activated"
"222743014002","Current","Activated"
"222741093001","Current","Activated"
"222743015001","Current","Activated"
"222741094002","Current","Activated"
"222743016001","Current","Activated"
"222741095001","Current","Activated"
"222743017001","Current","Activated"
"222741098002","Current","Activated"
"222741097002","Current","Activated"
"222743019002","Current","Activated"
"222743020003","Current","Activated"
"222741001001","Current","Activated"
"222743021003","Current","Activated"
"222741002003","Current","Activated"
"222743022002","Current","Activated"
"222741003002","Current","Activated"
"222743024002","Current","Activated"
"222741005003","Current","Activated"
"222741033002","Current","Activated"
"222743025002","Current","Activated"
"222741006001","Current","Activated"
"222743026001","Current","Activated"
"222741007002","Current","Activated"
"222743027001","Current","Activated"
"222741009001","Current","Activated"
"222743028001","Current","Activated"
"222741010002","Current","Activated"
"222743029002","Current","Activated"
"222741011001","Current","Activated"
"222743030004","Current","Activated"
"222741041002","Current","Activated"
"222741012004","Current","Activated"
"222743031003","Current","Activated"
"222741013002","Current","Activated"
"222743032001","Current","Activated"
"222741014001","Current","Activated"
"222741015001","Current","Activated"
"222741017002","Current","Activated"
"222741024001","Current","Activated"
"222741026002","Current","Activated"
"222741018002","Current","Activated"
"222741019002","Current","Activated"
"222741020002","Current","Activated"
"222741021003","Current","Activated"
"222741022003","Current","Activated"
"222741023002","Current","Activated"
"222741025002","Current","Activated"
"222741027001","Current","Activated"
"222741028002","Current","Activated"
"222741029002","Current","Activated"
"222741030002","Current","Activated"
"222741031001","Current","Activated"
"222741032001","Current","Activated"
"222741034001","Current","Activated"
"222741035002","Current","Activated"
"222741036002","Current","Activated"
"222741037002","Current","Activated"
"222741038001","Current","Activated"
"222741039002","Current","Activated"
"222741040001","Current","Activated"
"222741042002","Current","Activated"
"222741043001","Current","Activated"
"222741044001","Current","Activated"
"222741045002","Current","Activated"
"222741046001","Current","Activated"
"222741047001","Current","Activated"
"222741048001","Current","Activated"
"222741049002","Current","Activated"
"222741050001","Current","Activated"
"222741057003","Current","Activated"
"222741052003","Current","Activated"
"222741053002","Current","Activated"
"222741054004","Current","Activated"
"222741055001","Current","Activated"
"222741056003","Current","Activated"
"222741058001","Current","Activated"
"222741060002","Current","Activated"
"222741061004","Current","Activated"
"222741062002","Current","Activated"
"222741063002","Current","Activated"
"222741064002","Current","Activated"
"222741065001","Current","Activated"
"222741066003","Current","Activated"
"222741067001","Current","Activated"
"222741068002","Current","Activated"
"222744029001","Current","Activated"
"222739027002","Current","Activated"
"222744065001","Current","Activated"
"222744001001","Current","Activated"
"222744104001","Current","Activated"
"222744002002","Current","Activated"
"222744003001","Current","Activated"
"222737080003","Current","Activated"
"222744005003","Current","Activated"
"222744006001","Current","Activated"
"222744011002","Current","Activated"
"222737253002","Current","Activated"
"222744007001","Current","Activated"
"222744008001","Current","Activated"
"222737201002","Current","Activated"
"222744009002","Current","Activated"
"222744010002","Current","Activated"
"222744012001","Current","Activated"
"222744013001","Current","Activated"
"222744014003","Current","Activated"
"222744019002","Current","Activated"
"222737060003","Current","Activated"
"222744016002","Current","Activated"
"222744126001","Current","Activated"
"222744017002","Current","Activated"
"222744018002","Current","Activated"
"222744020001","Current","Activated"
"222744021002","Current","Activated"
"222744022002","Current","Activated"
"222744023001","Current","Activated"
"222739007001","Current","Activated"
"222737217002","Current","Activated"
"222744024001","Current","Activated"
"222744025002","Current","Activated"
"222744026002","Current","Activated"
"222744134003","Current","Activated"
"222744027002","Current","Activated"
"222744028002","Current","Activated"
"222744030001","Current","Activated"
"222744031002","Current","Activated"
"222744079001","Current","Activated"
"222744032001","Current","Activated"
"222744033001","Current","Activated"
"222744035002","Current","Activated"
"222744036001","Current","Activated"
"222739041002","Current","Activated"
"222744037001","Current","Activated"
"222744039002","Current","Activated"
"222744040001","Current","Activated"
"222744041001","Current","Activated"
"222744042001","Current","Activated"
"222744043001","Current","Activated"
"222744044002","Current","Activated"
"222744045002","Current","Activated"
"222744046002","Current","Activated"
"222744047001","Current","Activated"
"222744048001","Current","Activated"
"222744049002","Current","Activated"
"222744052001","Current","Activated"
"222744072002","Current","Activated"
"222737186001","Current","Activated"
"222744053001","Current","Activated"
"222744054002","Current","Activated"
"222744055003","Current","Activated"
"222737111002","Current","Activated"
"222744057001","Current","Activated"
"222744059001","Current","Activated"
"222744060002","Current","Activated"
"222744061001","Current","Activated"
"222744063003","Current","Activated"
"222744064001","Current","Activated"
"222744067003","Current","Activated"
"222744068001","Current","Activated"
"222744092003","Current","Activated"
"222737064002","Current","Activated"
"222737125001","Current","Activated"
"222737211004","Current","Activated"
"222744070001","Current","Activated"
"222744071002","Current","Activated"
"222744073003","Current","Activated"
"222737039001","Current","Activated"
"222737126003","Current","Activated"
"222744074001","Current","Activated"
"222744076001","Current","Activated"
"222744077002","Current","Activated"
"222744078002","Current","Activated"
"222744081001","Current","Activated"
"222744083001","Current","Activated"
"222737178003","Current","Activated"
"222744084001","Current","Activated"
"222744085001","Current","Activated"
"222744124002","Current","Activated"
"222744086001","Current","Activated"
"222744087001","Current","Activated"
"222744102001","Current","Activated"
"222744088001","Current","Activated"
"222744090002","Current","Activated"
"222744093002","Current","Activated"
"222744094002","Current","Activated"
"222744120002","Current","Activated"
"222744095001","Current","Activated"
"222737229002","Current","Activated"
"222744096001","Current","Activated"
"222744097002","Current","Activated"
"222737095002","Current","Activated"
"222737124002","Current","Activated"
"222744098001","Current","Activated"
"222744099001","Current","Activated"
"222744100002","Current","Activated"
"222744101002","Current","Activated"
"222744103001","Current","Activated"
"222744105001","Current","Activated"
"222737046001","Current","Activated"
"222744106001","Current","Activated"
"222744107002","Current","Activated"
"222744108002","Current","Activated"
"222744109001","Current","Activated"
"222744110001","Current","Activated"
"222744117001","Current","Activated"
"222744112002","Current","Activated"
"222737031002","Current","Activated"
"222737113001","Current","Activated"
"222744113001","Current","Activated"
"222744114002","Current","Activated"
"222744115002","Current","Activated"
"222744116001","Current","Activated"
"222744118001","Current","Activated"
"222744119001","Current","Activated"
"222744122001","Current","Activated"
"222744125001","Current","Activated"
"222744127002","Current","Activated"
"222744128001","Current","Activated"
"222744129002","Current","Activated"
"222737061001","Current","Activated"
"222744130001","Current","Activated"
"222744131001","Current","Activated"
"222744132001","Current","Activated"
"222744133002","Current","Activated"
"222744135001","Current","Activated"
"222744136002","Current","Activated"
"222737238002","Current","Activated"
"222744137002","Current","Activated"
"222744138003","Current","Activated"
"222744139002","Current","Activated"
"222737073002","Current","Activated"
"222737157003","Current","Activated"
"222744140001","Current","Activated"
"222737258001","Current","Activated"
"222744142001","Current","Activated"
"222744143002","Current","Activated"
"222744144002","Current","Activated"
"222744146002","Current","Activated"
"222744145001","Current","Activated"
"222747001001","Current","Activated"
"222737089001","Current","Activated"
"222737001001","Current","Activated"
"222737081001","Current","Activated"
"222737002001","Current","Activated"
"222737003001","Current","Activated"
"222737072002","Current","Activated"
"222737005003","Current","Activated"
"222737049001","Current","Activated"
"222737006003","Current","Activated"
"222737007002","Current","Activated"
"222737008003","Current","Activated"
"222737009002","Current","Activated"
"222737010003","Current","Activated"
"222737011003","Current","Activated"
"222737070002","Current","Activated"
"222737012002","Current","Activated"
"222737013001","Current","Activated"
"222739029002","Current","Activated"
"222737014001","Current","Activated"
"222737016001","Current","Activated"
"222737017002","Current","Activated"
"222737035002","Current","Activated"
"222737018001","Current","Activated"
"222737020002","Current","Activated"
"222737045002","Current","Activated"
"222737093003","Current","Activated"
"222737021001","Current","Activated"
"222737022001","Current","Activated"
"222737023001","Current","Activated"
"222737024003","Current","Activated"
"222737026002","Current","Activated"
"222737027002","Current","Activated"
"222737028001","Current","Activated"
"222737030003","Current","Activated"
"222737032001","Current","Activated"
"222737033003","Current","Activated"
"222737043001","Current","Activated"
"222737034001","Current","Activated"
"222737037001","Current","Activated"
"222737038003","Current","Activated"
"222737163001","Current","Activated"
"222737040002","Current","Activated"
"222737041002","Current","Activated"
"222737042001","Current","Activated"
"222737044001","Current","Activated"
"222737172002","Current","Activated"
"222737254001","Current","Activated"
"222737047001","Current","Activated"
"222737048003","Current","Activated"
"222737205001","Current","Activated"
"222737053002","Current","Activated"
"222737059002","Current","Activated"
"222737054003","Current","Activated"
"222737055001","Current","Activated"
"222737074002","Current","Activated"
"222737056001","Current","Activated"
"222737057002","Current","Activated"
"222737058002","Current","Activated"
"222737062002","Current","Activated"
"222737063001","Current","Activated"
"222737250003","Current","Activated"
"222737065003","Current","Activated"
"222737066001","Current","Activated"
"222737067002","Current","Activated"
"222737068001","Current","Activated"
"222737069002","Current","Activated"
"222737071003","Current","Activated"
"222737075002","Current","Activated"
"222737076002","Current","Activated"
"222739035001","Current","Activated"
"222737077002","Current","Activated"
"222737227002","Current","Activated"
"222737078002","Current","Activated"
"222737079001","Current","Activated"
"222737082003","Current","Activated"
"222737153002","Current","Activated"
"222737083002","Current","Activated"
"222737085002","Current","Activated"
"222737086002","Current","Activated"
"222737087001","Current","Activated"
"222737088001","Current","Activated"
"222737090002","Current","Activated"
"222737091002","Current","Activated"
"222737092001","Current","Activated"
"222737094001","Current","Activated"
"222737096002","Current","Activated"
"222737097001","Current","Activated"
"222737098002","Current","Activated"
"222737099001","Current","Activated"
"222737100002","Current","Activated"
"222737101002","Current","Activated"
"222737102001","Current","Activated"
"222737103003","Current","Activated"
"222737104001","Current","Activated"
"222737105002","Current","Activated"
"222737106002","Current","Activated"
"222737107003","Current","Activated"
"222737108002","Current","Activated"
"222737109002","Current","Activated"
"222737110001","Current","Activated"
"222737112002","Current","Activated"
"222737183002","Current","Activated"
"222737114002","Current","Activated"
"222737115001","Current","Activated"
"222737116001","Current","Activated"
"222737119005","Current","Activated"
"222737120002","Current","Activated"
"222737121002","Current","Activated"
"222737259002","Current","Activated"
"222737122002","Current","Activated"
"222737123002","Current","Activated"
"222737128002","Current","Activated"
"222737129002","Current","Activated"
"222737130002","Current","Activated"
"222737131002","Current","Activated"
"222737151001","Current","Activated"
"222737132001","Current","Activated"
"222737133001","Current","Activated"
"222737135003","Current","Activated"
"222737154004","Current","Activated"
"222737136001","Current","Activated"
"222737137003","Current","Activated"
"222737138001","Current","Activated"
"222737140002","Current","Activated"
"222737141004","Current","Activated"
"222737142001","Current","Activated"
"222737143002","Current","Activated"
"222737155002","Current","Activated"
"222737144003","Current","Activated"
"222737145002","Current","Activated"
"222737146002","Current","Activated"
"222737147001","Current","Activated"
"222737165002","Current","Activated"
"222739005002","Current","Activated"
"222737149002","Current","Activated"
"222737152002","Current","Activated"
"222737213001","Current","Activated"
"222737156003","Current","Activated"
"222737158001","Current","Activated"
"222737159002","Current","Activated"
"222739011002","Current","Activated"
"222737161001","Current","Activated"
"222737162002","Current","Activated"
"222737164001","Current","Activated"
"222737166004","Current","Activated"
"222737244003","Current","Activated"
"222737167001","Current","Activated"
"222737168002","Current","Activated"
"222737169002","Current","Activated"
"222737196001","Current","Activated"
"222739001001","Current","Activated"
"222739002002","Current","Activated"
"222737170002","Current","Activated"
"222739003002","Current","Activated"
"222737171001","Current","Activated"
"222739006001","Current","Activated"
"222737180001","Current","Activated"
"222737175003","Current","Activated"
"222737176003","Current","Activated"
"222737177001","Current","Activated"
"222739008001","Current","Activated"
"222739009002","Current","Activated"
"222739010003","Current","Activated"
"222737202001","Current","Activated"
"222737181001","Current","Activated"
"222739012001","Current","Activated"
"222737182001","Current","Activated"
"222739013001","Current","Activated"
"222739014001","Current","Activated"
"222739015001","Current","Activated"
"222737222001","Current","Activated"
"222737184002","Current","Activated"
"222739016002","Current","Activated"
"222739017003","Current","Activated"
"222737187001","Current","Activated"
"222739018002","Current","Activated"
"222737243001","Current","Activated"
"222737188002","Current","Activated"
"222739020003","Current","Activated"
"222737189002","Current","Activated"
"222739021001","Current","Activated"
"222739022002","Current","Activated"
"222737192002","Current","Activated"
"222739024002","Current","Activated"
"222737193001","Current","Activated"
"222739025003","Current","Activated"
"222737194002","Current","Activated"
"222737195001","Current","Activated"
"222739026002","Current","Activated"
"222737197003","Current","Activated"
"222739028002","Current","Activated"
"222737198003","Current","Activated"
"222737199001","Current","Activated"
"222737200001","Current","Activated"
"222739031002","Current","Activated"
"222739032002","Current","Activated"
"222739034001","Current","Activated"
"222737203002","Current","Activated"
"222737204001","Current","Activated"
"222739036002","Current","Activated"
"222737206001","Current","Activated"
"222739037001","Current","Activated"
"222737207001","Current","Activated"
"222739038001","Current","Activated"
"222737208003","Current","Activated"
"222737209001","Current","Activated"
"222739040002","Current","Activated"
"222737210001","Current","Activated"
"222739042002","Current","Activated"
"222737212002","Current","Activated"
"222737214001","Current","Activated"
"222737216002","Current","Activated"
"222737218003","Current","Activated"
"222737219002","Current","Activated"
"222737220002","Current","Activated"
"222737221002","Current","Activated"
"222737223003","Current","Activated"
"222737224001","Current","Activated"
"222737225001","Current","Activated"
"222737226003","Current","Activated"
"222737228003","Current","Activated"
"222737230002","Current","Activated"
"222737233002","Current","Activated"
"222737234001","Current","Activated"
"222737235001","Current","Activated"
"222737236002","Current","Activated"
"222737237001","Current","Activated"
"222737239002","Current","Activated"
"222737240001","Current","Activated"
"222737241002","Current","Activated"
"222737242002","Current","Activated"
"222737245003","Current","Activated"
"222737246004","Current","Activated"
"222737247001","Current","Activated"
"222737248001","Current","Activated"
"222737251001","Current","Activated"
"222737252002","Current","Activated"
"222737255003","Current","Activated"
"222737256002","Current","Activated"
"222737257003","Current","Activated"
"115243010001","Current","Activated"
"115243002001","Current","Activated"
"115243006001","Current","Activated"
"115243007001","Current","Activated"
"115243003003","Current","Activated"
"115243008004","Current","Activated"
"115243001001","Current","Activated"
"115243004001","Current","Activated"
"115243009001","Current","Activated"
"115243005001","Current","Activated"
"115243011002","Current","Activated"
"115243012001","Current","Activated"
"115243013001","Current","Activated"
"222749233001","Current","Activated"
"222749130001","Current","Activated"
"222749294001","Current","Activated"
"222749068001","Current","Activated"
"222748021002","Current","Activated"
"222748030002","Current","Activated"
"222748038001","Current","Activated"
"222748043002","Current","Activated"
"222749295001","Current","Activated"
"222748032003","Current","Activated"
"222749101002","Current","Activated"
"222749278001","Current","Activated"
"222749280003","Current","Activated"
"222749266001","Current","Activated"
"222749009002","Current","Activated"
"222748001001","Current","Activated"
"222749031001","Current","Activated"
"222749140001","Current","Activated"
"222748002001","Current","Activated"
"222748003003","Current","Activated"
"222749134001","Current","Activated"
"222749152002","Current","Activated"
"222748004002","Current","Activated"
"222748013001","Current","Activated"
"222748005002","Current","Activated"
"222749187001","Current","Activated"
"222749211001","Current","Activated"
"222749235001","Current","Activated"
"222748006002","Current","Activated"
"222748009001","Current","Activated"
"222748041002","Current","Activated"
"222749108002","Current","Activated"
"222749150002","Current","Activated"
"222748007001","Current","Activated"
"222749283001","Current","Activated"
"222748034001","Current","Activated"
"222749005003","Current","Activated"
"222749178001","Current","Activated"
"222749202001","Current","Activated"
"222748008001","Current","Activated"
"222748010002","Current","Activated"
"222749264001","Current","Activated"
"222749274001","Current","Activated"
"222748054002","Current","Activated"
"222749087001","Current","Activated"
"222749096001","Current","Activated"
"222748011001","Current","Activated"
"222748012002","Current","Activated"
"222748027001","Current","Activated"
"222748014001","Current","Activated"
"222748015001","Current","Activated"
"222748017001","Current","Activated"
"222749043001","Current","Activated"
"222749050002","Current","Activated"
"222749268001","Current","Activated"
"222749282001","Current","Activated"
"222749171001","Current","Activated"
"222748018001","Current","Activated"
"222749269001","Current","Activated"
"222748022001","Current","Activated"
"222748033001","Current","Activated"
"222748019002","Current","Activated"
"222748050001","Current","Activated"
"222749270001","Current","Activated"
"222749276001","Current","Activated"
"222749200001","Current","Activated"
"222748020002","Current","Activated"
"222748035001","Current","Activated"
"222749284003","Current","Activated"
"222749271001","Current","Activated"
"222749115001","Current","Activated"
"222749272002","Current","Activated"
"222748023001","Current","Activated"
"222748028001","Current","Activated"
"222749300001","Current","Activated"
"222748024002","Current","Activated"
"222749088003","Current","Activated"
"222749221002","Current","Activated"
"222749275001","Current","Activated"
"222748025001","Current","Activated"
"222749293001","Current","Activated"
"222748055004","Current","Activated"
"222748061002","Current","Activated"
"222749118001","Current","Activated"
"222749210001","Current","Activated"
"222748026002","Current","Activated"
"222749028001","Current","Activated"
"222749057002","Current","Activated"
"222749277001","Current","Activated"
"222748029001","Current","Activated"
"222749281002","Current","Activated"
"222749285001","Current","Activated"
"222749286002","Current","Activated"
"222748036001","Current","Activated"
"222749287001","Current","Activated"
"222748037001","Current","Activated"
"222749253001","Current","Activated"
"222749289001","Current","Activated"
"222748044001","Current","Activated"
"222748039001","Current","Activated"
"222749093001","Current","Activated"
"222749116001","Current","Activated"
"222749290001","Current","Activated"
"222748045001","Current","Activated"
"222748046001","Current","Activated"
"222748040001","Current","Activated"
"222749001002","Current","Activated"
"222749291001","Current","Activated"
"222748048002","Current","Activated"
"222749292001","Current","Activated"
"222749181001","Current","Activated"
"222749062001","Current","Activated"
"222749296001","Current","Activated"
"222749297001","Current","Activated"
"222748062001","Current","Activated"
"222749126001","Current","Activated"
"222748047001","Current","Activated"
"222749298001","Current","Activated"
"222748049001","Current","Activated"
"222749301001","Current","Activated"
"222748052001","Current","Activated"
"222749121003","Current","Activated"
"222748051001","Current","Activated"
"222749218002","Current","Activated"
"222749248001","Current","Activated"
"222749302001","Current","Activated"
"222748053001","Current","Activated"
"222749304001","Current","Activated"
"222749179001","Current","Activated"
"222749203005","Current","Activated"
"222748056003","Current","Activated"
"222748068001","Current","Activated"
"222749080002","Current","Activated"
"222749307001","Current","Activated"
"222749021001","Current","Activated"
"222748058001","Current","Activated"
"222749168001","Current","Activated"
"222748059001","Current","Activated"
"222749015002","Current","Activated"
"222749111002","Current","Activated"
"222749219003","Current","Activated"
"222749241001","Current","Activated"
"222748060001","Current","Activated"
"222748069003","Current","Activated"
"222749036001","Current","Activated"
"222749004001","Current","Activated"
"222749135001","Current","Activated"
"222749006002","Current","Activated"
"222748070002","Current","Activated"
"222749007002","Current","Activated"
"222748064003","Current","Activated"
"222749165001","Current","Activated"
"222749174001","Current","Activated"
"222748065001","Current","Activated"
"222749022001","Current","Activated"
"222749010001","Current","Activated"
"222749016001","Current","Activated"
"222748067001","Current","Activated"
"222749188003","Current","Activated"
"222749011001","Current","Activated"
"222749012001","Current","Activated"
"222749013002","Current","Activated"
"222749014001","Current","Activated"
"222749262001","Current","Activated"
"222748071001","Current","Activated"
"222748072001","Current","Activated"
"222749017001","Current","Activated"
"222749024001","Current","Activated"
"222749052002","Current","Activated"
"222749018001","Current","Activated"
"222749019003","Current","Activated"
"222749020001","Current","Activated"
"222749066002","Current","Activated"
"222749113001","Current","Activated"
"222749226002","Current","Activated"
"222749023001","Current","Activated"
"222749123001","Current","Activated"
"222749256001","Current","Activated"
"222749091002","Current","Activated"
"222749027002","Current","Activated"
"222749056001","Current","Activated"
"222749065001","Current","Activated"
"222749030001","Current","Activated"
"222749032002","Current","Activated"
"222749037001","Current","Activated"
"222749042001","Current","Activated"
"222749045001","Current","Activated"
"222749047001","Current","Activated"
"222749034001","Current","Activated"
"222749199002","Current","Activated"
"222749231001","Current","Activated"
"222749035001","Current","Activated"
"222749038002","Current","Activated"
"222749039003","Current","Activated"
"222749040001","Current","Activated"
"222749051002","Current","Activated"
"222749063001","Current","Activated"
"222749041003","Current","Activated"
"222749138001","Current","Activated"
"222749044001","Current","Activated"
"222749191004","Current","Activated"
"222749046002","Current","Activated"
"222749049001","Current","Activated"
"222749053001","Current","Activated"
"222749054001","Current","Activated"
"222749055001","Current","Activated"
"222749125001","Current","Activated"
"222749059002","Current","Activated"
"222749109002","Current","Activated"
"222749064002","Current","Activated"
"222749067002","Current","Activated"
"222749069001","Current","Activated"
"222749073001","Current","Activated"
"222749136001","Current","Activated"
"222749070002","Current","Activated"
"222749225001","Current","Activated"
"222749229002","Current","Activated"
"222749234001","Current","Activated"
"222749071001","Current","Activated"
"222749072001","Current","Activated"
"222749214001","Current","Activated"
"222749249001","Current","Activated"
"222749074002","Current","Activated"
"222749079001","Current","Activated"
"222749185001","Current","Activated"
"222749075001","Current","Activated"
"222749244001","Current","Activated"
"222749076001","Current","Activated"
"222749077002","Current","Activated"
"222749084001","Current","Activated"
"222749090001","Current","Activated"
"222749169002","Current","Activated"
"222749186001","Current","Activated"
"222749081001","Current","Activated"
"222749082001","Current","Activated"
"222749110002","Current","Activated"
"222749083001","Current","Activated"
"222749085002","Current","Activated"
"222749086001","Current","Activated"
"222749089001","Current","Activated"
"222749184002","Current","Activated"
"222749092001","Current","Activated"
"222749094001","Current","Activated"
"222749124002","Current","Activated"
"222749205001","Current","Activated"
"222749097002","Current","Activated"
"222749158002","Current","Activated"
"222749167001","Current","Activated"
"222749098002","Current","Activated"
"222749099001","Current","Activated"
"222749102001","Current","Activated"
"222749103002","Current","Activated"
"222749119002","Current","Activated"
"222749105001","Current","Activated"
"222749106002","Current","Activated"
"222749107003","Current","Activated"
"222749157001","Current","Activated"
"222749189001","Current","Activated"
"222749112002","Current","Activated"
"222749114001","Current","Activated"
"222749139001","Current","Activated"
"222749117002","Current","Activated"
"222749120001","Current","Activated"
"222749122001","Current","Activated"
"222749127001","Current","Activated"
"222749220001","Current","Activated"
"222749128001","Current","Activated"
"222749132002","Current","Activated"
"222749151001","Current","Activated"
"222749133001","Current","Activated"
"222749137002","Current","Activated"
"222749156001","Current","Activated"
"222749141002","Current","Activated"
"222749213002","Current","Activated"
"222749224001","Current","Activated"
"222749236001","Current","Activated"
"222749142001","Current","Activated"
"222749153001","Current","Activated"
"222749143001","Current","Activated"
"222749144001","Current","Activated"
"222749145001","Current","Activated"
"222749146002","Current","Activated"
"222749147001","Current","Activated"
"222749148001","Current","Activated"
"222749176002","Current","Activated"
"222749154002","Current","Activated"
"222749155003","Current","Activated"
"222749159002","Current","Activated"
"222749160001","Current","Activated"
"222749161001","Current","Activated"
"222749180001","Current","Activated"
"222749196002","Current","Activated"
"222749254001","Current","Activated"
"222749163003","Current","Activated"
"222749227003","Current","Activated"
"222749164003","Current","Activated"
"222749194001","Current","Activated"
"222749170002","Current","Activated"
"222749182001","Current","Activated"
"222749183001","Current","Activated"
"222749217002","Current","Activated"
"222749193001","Current","Activated"
"222749198001","Current","Activated"
"222749223003","Current","Activated"
"222749232001","Current","Activated"
"222749195001","Current","Activated"
"222749206002","Current","Activated"
"222749240001","Current","Activated"
"222749197001","Current","Activated"
"222749204002","Current","Activated"
"222749209001","Current","Activated"
"222749212001","Current","Activated"
"222749230001","Current","Activated"
"222749216001","Current","Activated"
"222749251001","Current","Activated"
"222749263001","Current","Activated"
"222749239001","Current","Activated"
"222749242001","Current","Activated"
"222749245001","Current","Activated"
"222749247001","Current","Activated"
"222749255001","Current","Activated"
"222749250001","Current","Activated"
"222749252001","Current","Activated"
"222749261002","Current","Activated"
"222749257001","Current","Activated"
"222749260001","Current","Activated"
"222749259001","Current","Activated"
"127773001001","Current","Activated"
"127773002001","Current","Activated"
"127773003002","Current","Activated"
"127773004001","Current","Activated"
"127773005001","Current","Activated"
"127773006001","Current","Activated"
"222752008001","Current","Activated"
"222752068002","Current","Activated"
"222752001004","Current","Activated"
"222752076001","Current","Activated"
"222753090001","Current","Activated"
"222756001001","Current","Activated"
"222752058003","Current","Activated"
"222753004001","Current","Activated"
"222753041001","Current","Activated"
"222753055001","Current","Activated"
"222752094002","Current","Activated"
"222752108001","Current","Activated"
"222752149001","Current","Activated"
"222756015001","Current","Activated"
"222752043003","Current","Activated"
"222753001001","Current","Activated"
"222752002001","Current","Activated"
"222753097001","Current","Activated"
"222756002001","Current","Activated"
"222756028001","Current","Activated"
"222753096001","Current","Activated"
"222753002001","Current","Activated"
"222752003002","Current","Activated"
"222756003001","Current","Activated"
"222756014002","Current","Activated"
"222753014001","Current","Activated"
"222753003001","Current","Activated"
"222756004001","Current","Activated"
"222756020002","Current","Activated"
"222752004002","Current","Activated"
"222756005002","Current","Activated"
"222752150001","Current","Activated"
"222753057001","Current","Activated"
"222752151002","Current","Activated"
"222753005001","Current","Activated"
"222752086001","Current","Activated"
"222753110002","Current","Activated"
"222752006001","Current","Activated"
